mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
degme.mtx,185501,659415,8127528,18.81770792,18.22795916,209.4345865,1.621386953,7.074059116,0.506151471,0.449634399,0.444436351
delaunay_n10.mtx,1024,1024,6112,0.027261678,0.015318948,0.026600629,0.037525595,0.015345256,0.026339662,0.027995731,0.029851257
delaunay_n11.mtx,2048,2048,12254,0.027497933,0.015829148,0.027420127,0.040579585,0.015810215,0.028947505,0.030893891,0.032422364
delaunay_n12.mtx,4096,4096,24528,0.027693772,0.016121304,0.028616496,0.041538876,0.016837625,0.029972103,0.032044042,0.033275022
delaunay_n13.mtx,8192,8192,49094,0.027829441,0.016154768,0.028601573,0.042629863,0.017650287,0.031773265,0.033959799,0.035118931
delaunay_n14.mtx,16384,16384,98244,0.028286494,0.023105778,0.031908762,0.0443436,0.019124438,0.033408668,0.035437902,0.03696844
delaunay_n15.mtx,32768,32768,196548,0.029455883,0.022592928,0.035968487,0.047381109,0.021229756,0.037751026,0.040246214,0.041942418
delaunay_n17.mtx,131072,131072,786352,0.04743718,0.045598518,0.223582355,0.109670138,0.039518291,0.065397688,0.071805597,0.079542485
delf.mtx,3170,6654,15397,0.032530855,0.017218233,0.032078821,0.042198013,0.017250584,0.030002679,0.032149487,0.034012952
Delor295K.mtx,295734,1823928,2401323,0.225362895,0.222110457,0.39138862,0.224671728,0.221242433,0.228838077,0.225330688,0.227441809
Delor338K.mtx,343236,887058,4211599,0.226541577,0.220700884,0.827394351,0.338583444,0.222519307,0.225422838,0.225704759,0.229197472
Delor64K.mtx,64719,1785345,652140,0.048293159,0.039518353,0.124261309,0.082184328,0.035155985,0.056034029,0.058944677,0.063015353
deltaX.mtx,68600,21961,247424,0.085441996,0.066666343,0.220409312,0.059048234,0.045777398,0.046446328,0.04646882,0.051217774
denormal.mtx,89400,89400,1156224,0.050975591,0.050219181,0.216047561,0.118873361,0.041960844,0.063366616,0.065371883,0.070588018
descriptor_xingo6u.mtx,20738,20738,73916,0.030507917,0.026882382,0.049485883,0.049643637,0.021327316,0.035463148,0.040318595,0.046099912
deter0.mtx,1923,5468,11173,0.042972003,0.019139076,0.039815693,0.042220576,0.017429204,0.030753055,0.031415232,0.032554934
deter1.mtx,5527,15737,32187,0.042099467,0.019539056,0.040750079,0.043223202,0.018545401,0.032156885,0.033342052,0.034129678
deter2.mtx,6095,17313,35731,0.042386006,0.019537152,0.042311545,0.043297602,0.018541048,0.032088088,0.033200661,0.034259749
deter3.mtx,7647,21777,44547,0.042396441,0.01999851,0.041165939,0.043215341,0.018852027,0.03245248,0.033833619,0.03465781
deter4.mtx,3235,9133,19231,0.041378346,0.018582939,0.040038933,0.043180458,0.018052438,0.031071089,0.032183242,0.033197907
deter5.mtx,5103,14529,29715,0.042810248,0.019502632,0.043078172,0.043993447,0.018506409,0.031836931,0.032996502,0.034349226
deter6.mtx,4255,12113,24771,0.041965008,0.019553979,0.04090506,0.042636469,0.018392773,0.031902501,0.03302188,0.034414587
deter7.mtx,6375,18153,37131,0.04242864,0.01954828,0.040469887,0.043025916,0.018398469,0.032288626,0.03338874,0.034295864
deter8.mtx,3831,10905,22299,0.041889075,0.019118143,0.040544005,0.042359874,0.018341998,0.030921123,0.032238687,0.033043462
df2177.mtx,630,10358,22336,0.068521958,0.016384412,0.0910462,0.038242614,0.020324181,0.028427213,0.027821356,0.027338225
diag.mtx,2559,2559,8184,0.01990817,0.014718379,0.01811427,0.041846481,0.016289517,0.028517319,0.032092859,0.035690145
dictionary28.mtx,52652,52652,178076,0.03954861,0.035332855,0.06247314,0.051578303,0.024456702,0.041536343,0.05264584,0.066433317
dielFilterV2clx.mtx,607232,607232,25309272,0.808528996,0.755995789,5.513226078,1.733267105,0.588825552,0.663845961,#VALUE!,0.603200333
dielFilterV2real.mtx,1157456,1157456,48538952,1.533725137,1.432206246,10.72821177,3.348608118,1.101219603,1.204023555,1.124862829,1.129801203
dielFilterV3clx.mtx,420408,420408,32886208,1.131994739,0.826705366,7.089771841,1.999705148,0.801750929,1.015411597,0.722690717,0.723921847
divorce.mtx,50,9,225,0.017365131,0.014686684,0.017568517,0.028220243,0.014815303,0.021697203,0.021581699,0.021602419
dixmaanl.mtx,60000,60000,299998,0.029856615,0.025889537,0.035936757,0.062570895,0.024958232,0.044531777,0.048231302,0.05379454
DK01R.mtx,903,903,11766,0.038952977,0.015716562,0.042761664,0.037508547,0.016954562,0.026416022,0.027101888,0.02755681
dolphins.mtx,62,62,318,0.016922995,0.014413271,0.01786818,0.028294332,0.015114787,0.021937843,0.02177262,0.021746564
d_pretok.mtx,182730,182730,1641672,0.229739443,0.071648263,0.283058561,0.227185019,0.058404149,0.225157752,0.084370867,0.226832691
d_ss.mtx,53,53,149,0.017356864,0.015113095,0.016162274,0.028519476,0.014655978,0.021524016,0.021480574,0.021577004
dtoc.mtx,24993,24993,69972,0.020863081,0.016530234,0.033132517,0.045579272,0.018654226,0.03465931,0.044433014,0.056430762
Dubcova1.mtx,16129,16129,253009,0.038553,0.023753788,0.101718601,0.056851592,0.024743334,0.03852687,0.039080187,0.040532108
Dubcova2.mtx,65025,65025,1030225,0.053748986,0.048848059,0.224213368,0.107647753,0.040765891,0.064685037,0.062277435,0.066556648
Dubcova3.mtx,146689,146689,3636649,0.219390139,0.224037772,0.771649652,0.291396686,#VALUE!,#VALUE!,0.227038039,0.226469526
dw1024.mtx,2048,2048,10114,0.025832982,0.015231503,0.02256879,0.04101412,0.016251188,0.02967366,0.032251995,0.033526201
dw2048.mtx,2048,2048,10114,0.025340464,0.014860013,0.022141829,0.040813856,0.016318365,0.029105371,0.031437812,0.033455558
dw256A.mtx,512,512,2480,0.025505744,0.014852389,0.018807755,0.031976276,0.015085525,0.025537261,0.027511232,0.029945723
dw256B.mtx,512,512,2500,0.025388443,0.01479846,0.019291538,0.032418484,0.015161761,0.025304668,0.027437703,0.029909136
dw4096.mtx,8192,8192,41746,0.025835231,0.015140058,0.022112037,0.04180731,0.016882214,0.031279702,0.033392325,0.035734019
dw8192.mtx,8192,8192,41746,0.02523347,0.01510915,0.022089777,0.041779444,0.016968374,0.031202549,0.033767022,0.035662145
dwa512.mtx,512,512,2480,0.025361504,0.014839414,0.018779912,0.031983699,0.015140092,0.025293734,0.027481051,0.029911051
dwb512.mtx,512,512,2500,0.02518194,0.014826984,0.019335703,0.032446042,0.015268108,0.025720429,0.027924849,0.03000156
dwg961a.mtx,961,961,3405,0.021116672,0.01535461,0.019629546,0.035253374,0.015412261,0.026268892,0.027971166,0.03144175
dwg961b.mtx,961,961,10591,0.036313328,0.01596563,0.040778295,0.037559868,0.019166386,0.026549382,0.027104599,0.02775292
dwt_1005.mtx,1005,1005,8621,0.037914421,0.016034252,0.039827496,0.038272775,0.017116604,0.026512938,0.02753816,0.028612299
dwt_1007.mtx,1007,1007,8575,0.0355962,0.014981934,0.029865249,0.037596869,0.016399415,0.026131223,0.026588818,0.027748384
dwt_1242.mtx,1242,1242,10426,0.032453212,0.0149511,0.032220232,0.039957536,0.016480381,0.028785003,0.030242643,0.031157359
dwt_162.mtx,162,162,1182,0.019631127,0.014890307,0.018107034,0.030712467,0.015106976,0.023885785,0.025751073,0.026916858
dwt_193.mtx,193,193,3493,0.030901386,0.016405878,0.034266767,0.033541226,0.020131869,0.025854731,0.026031808,0.025344928
dwt_198.mtx,198,198,1392,0.020311086,0.015388187,0.020182981,0.030208661,0.015228843,0.024624311,0.02621,0.027059338
dwt_209.mtx,209,209,1743,0.024330662,0.015064628,0.023036359,0.030526196,0.015971996,0.024495991,0.024941688,0.026108839
dwt_221.mtx,221,221,1629,0.020816827,0.014919837,0.020604734,0.030307541,0.015760296,0.024130116,0.025290515,0.025924423
dwt_234.mtx,234,234,834,0.018815567,0.015979767,0.018421169,0.029665991,0.014968905,0.024316996,0.026543603,0.028940246
dwt_245.mtx,245,245,1461,0.021430772,0.015810319,0.02072311,0.030478455,0.015352202,0.024593268,0.026525777,0.027919509
dwt_2680.mtx,2680,2680,25026,0.032990457,0.01533244,0.038679404,0.041628616,0.017366335,0.029813922,0.030114509,0.031352769
dwt_307.mtx,307,307,2523,0.02727892,0.014645912,0.020661022,0.032218313,0.015635215,0.024770507,0.026549231,0.027838618
dwt_310.mtx,310,310,2448,0.023674934,0.015639474,0.02130845,0.031671281,0.015650273,0.025516612,0.026307447,0.02786124
dwt_346.mtx,346,346,3226,0.030434537,0.015419729,0.027230408,0.033368156,0.016608576,0.02529353,0.025687883,0.026686851
dwt_361.mtx,361,361,2953,0.030185015,0.014725903,0.02154578,0.032333474,0.015758494,0.024995768,0.025882394,0.027086649
dwt_419.mtx,419,419,3563,0.033059922,0.014696298,0.024749845,0.033592292,0.015960401,0.025226029,0.026250741,0.027768685
dwt_492.mtx,492,492,3156,0.027374091,0.015344597,0.022490727,0.033455239,0.015328238,0.024982783,0.026804255,0.028138123
dwt_503.mtx,503,503,6027,0.039712321,0.016117818,0.036594696,0.036678098,0.017130116,0.026147562,0.026115838,0.026917426
dwt_512.mtx,512,512,3502,0.028480691,0.016043136,0.025018217,0.033303061,0.016034211,0.025834913,0.027407016,0.029668161
dwt_592.mtx,592,592,5104,0.027155942,0.014797398,0.027763423,0.036932517,0.016177265,0.025869104,0.026545451,0.027684439
dwt_59.mtx,59,59,267,0.016385394,0.014301784,0.016486061,0.028112661,0.014616922,0.021425132,0.021650989,0.022229623
dwt_607.mtx,607,607,5131,0.027163311,0.015017964,0.027334573,0.037523631,0.016388887,0.026118871,0.027061737,0.028502072
dwt_66.mtx,66,66,320,0.016600955,0.014340773,0.016662761,0.028717581,0.014826484,0.022080386,0.022214509,0.023106361
dwt_72.mtx,72,72,222,0.017154779,0.014535931,0.015743564,0.029030993,0.014470082,0.021531449,0.021804253,0.023100937
dwt_758.mtx,758,758,5994,0.024269221,0.015262355,0.025843336,0.037679747,0.01581931,0.025583624,0.027465868,0.028721615
dwt_869.mtx,869,869,7285,0.032712463,0.014930512,0.029747382,0.037629035,0.016152796,0.025813287,0.027053976,0.028258395
dwt_878.mtx,878,878,7448,0.032312435,0.014748529,0.027868776,0.03740458,0.016066995,0.025291654,0.026069258,0.027309761
dwt_87.mtx,87,87,541,0.017744104,0.015378274,0.019050973,0.029109497,0.015021727,0.023200463,0.023970403,0.02491136
dwt_918.mtx,918,918,7384,0.033150759,0.014952862,0.030291407,0.038462741,0.01623271,0.025997574,0.027588011,0.028612337
dwt_992.mtx,992,992,16744,0.054600475,0.016049267,0.053668989,0.037504634,0.01926706,0.027707679,0.02734346,0.027264919
dynamicSoaringProblem_1.mtx,647,647,5367,0.044218514,0.030523888,0.099401774,0.037402391,0.031991178,0.041420187,0.030103824,0.030378414
dynamicSoaringProblem_2.mtx,1591,1591,15588,0.075877461,0.054483684,0.225149493,0.040328882,0.060800256,0.060486359,0.037058874,0.033677934
dynamicSoaringProblem_3.mtx,2871,2871,32022,0.115020106,0.088865331,0.381903075,0.041467914,0.134290615,0.076817894,0.042654341,0.036955249
dynamicSoaringProblem_4.mtx,3191,3191,36516,0.13137142,0.106664174,0.425951848,0.041526434,0.134291719,0.073335609,0.041668355,0.036933776
dynamicSoaringProblem_5.mtx,3271,3271,36789,0.134036018,0.109706566,0.431385654,0.041408863,0.140782764,0.075405683,0.041978006,0.037237432
dynamicSoaringProblem_6.mtx,3431,3431,36741,0.139502831,0.114228952,0.454223459,0.041476192,0.140685757,0.073559384,0.041954736,0.03742191
dynamicSoaringProblem_7.mtx,3511,3511,37680,0.130938129,0.105342615,0.464958446,0.041576738,0.14674783,0.099384387,0.047905044,0.039177685
dynamicSoaringProblem_8.mtx,3543,3543,38136,0.13233878,0.107250428,0.441664929,0.04153633,0.144058929,0.099437444,0.047829571,0.038829337
e18.mtx,24617,38602,156466,0.036605616,0.027038654,0.056794569,0.047671997,0.026222753,0.038167578,0.038652501,0.040619376
e40r0100.mtx,17281,17281,553562,0.093780563,0.036735014,0.14234581,0.078963859,0.031112188,0.049477627,0.04701895,0.04666439
EAT_RS.mtx,23219,23219,325592,0.168402237,0.103860443,0.544083366,0.071611745,0.13411028,0.115618382,0.064956742,0.057754714
EAT_SR.mtx,23219,23219,325589,0.071795689,0.038411413,0.100278686,0.066668039,0.040617413,0.053695358,0.053436882,0.054729579
ecl32.mtx,51993,51993,380415,0.035826783,0.03158558,0.063845883,0.067147957,0.026652548,0.045299647,0.050423857,0.056542294
ecology1.mtx,1000000,1000000,4996000,0.220846768,0.220675048,0.525628354,0.451895392,0.220675335,0.220600988,0.222768521,0.272858263
ecology2.mtx,999999,999999,4995991,0.221883539,0.221950278,0.526049888,0.452118088,0.221124481,0.221440987,0.222572317,0.272068966
email-Enron.mtx,36692,36692,367662,0.18090255,0.141842363,1.003533337,0.066581703,0.33726359,0.112227362,0.060711884,0.065980526
email-EuAll.mtx,265214,265214,420045,0.385160618,0.369101111,0.748284474,0.227834424,0.222801739,0.229131119,0.22923303,0.225763887
email.mtx,1133,1133,10902,0.039060988,0.018856127,0.068168389,0.040285345,0.022669192,0.030473113,0.030313015,0.032351732
Emilia_923.mtx,923136,923136,41005206,1.118481938,1.261350067,8.867170539,2.401088152,0.865099384,0.973827401,0.947733056,0.928579138
engine.mtx,143571,143571,4706073,0.210423685,0.220540054,1.196582546,0.362485323,0.124927292,#VALUE!,0.22459262,0.225904617
enron.mtx,69244,69244,276143,0.449510027,0.434087458,0.816683056,0.068281833,0.343847416,0.113518405,0.063658398,0.076578259
EPA.mtx,4772,4772,8965,0.077814426,0.070017456,0.116630782,0.042601621,0.04317756,0.041291862,0.047123941,0.063226416
epb0.mtx,1794,1794,7764,0.024313102,0.015293294,0.024658618,0.037606167,0.015967949,0.028612282,0.031925589,0.035934962
epb1.mtx,14734,14734,95053,0.025243232,0.017513705,0.025203598,0.043463897,0.017582939,0.033314723,0.035388362,0.036867741
epb2.mtx,25228,25228,175027,0.040377152,0.033040797,0.07873052,0.045890131,0.032586501,0.040044174,0.038211794,0.040093254
epb3.mtx,84617,84617,463625,0.033093848,0.031754339,0.061814351,0.084686436,0.029270615,0.048545845,0.052590045,0.05883018
Erdos02.mtx,6927,6927,16944,0.108373975,0.100392231,0.168452029,0.043352557,0.052138112,0.06336527,0.041053722,0.05335819
Erdos971.mtx,472,472,2628,0.039283392,0.019478354,0.035951982,0.032875273,0.017300856,0.026609155,0.027812614,0.028398223
Erdos972.mtx,5488,5488,14170,0.042757867,0.035890818,0.065347722,0.04293471,0.0248339,0.033508363,0.039591346,0.049904119
Erdos981.mtx,485,485,2762,0.041384477,0.019951962,0.037208174,0.033771887,0.017326554,0.027076175,0.027715897,0.02883165
Erdos982.mtx,5822,5822,14750,0.043176439,0.036777952,0.066416161,0.042720747,0.024812122,0.033326254,0.039355005,0.050640821
Erdos991.mtx,492,492,2834,0.040651806,0.01961524,0.037540402,0.033613645,0.01736126,0.026936347,0.027285156,0.028488138
Erdos992.mtx,6100,6100,15030,0.043217473,0.037442594,0.0679233,0.043690971,0.025554749,0.034203984,0.039998829,0.05096185
eris1176.mtx,1176,1176,18552,0.044374813,0.021490591,0.080470365,0.040575564,0.053120911,0.034063837,0.030701965,0.033056938
ESOC.mtx,327062,37830,6019939,0.21687628,0.221396867,1.207560246,0.470251267,0.222074454,0.225756192,0.228973937,0.225168818
EternityII_A.mtx,7362,150638,782087,0.21051511,0.058291233,0.842769342,0.096462079,0.273606855,0.109286526,0.070273292,0.063795506
EternityII_E.mtx,11077,262144,1503732,0.99168001,1.52386222,22.42317872,0.194533338,1.080798712,0.171187328,0.119648057,0.113817087
EternityII_Etilde.mtx,10054,204304,1170516,0.219669775,0.069767585,1.864080824,0.122658472,0.396931478,0.135592506,0.082652805,0.074721453
eu-2005.mtx,862664,862664,19235140,0.707917474,0.855039252,5.324723409,1.394812438,1.954258492,0.552000366,0.507947908,0.591257658
eurqsa.mtx,7245,7245,46142,0.031048825,0.020994001,0.051156146,0.042316135,0.027376559,0.031890502,0.032890312,0.035498393
EVA.mtx,8497,8497,6726,0.142772235,0.130263005,0.217529107,0.043595353,0.057581672,0.066510427,0.070594903,0.108731147
ex10hs.mtx,2548,2548,57308,0.066288501,0.018739094,0.098204211,0.041309062,0.025240528,0.032804368,0.031626687,0.031345754
ex10.mtx,2410,2410,54840,0.061338886,0.018688732,0.092964121,0.041376501,0.02494006,0.032579298,0.032290297,0.031042479
ex11.mtx,16614,16614,1096948,0.159381356,0.042914729,0.258048277,0.108363329,0.038063921,0.062204001,0.058695907,0.056763945
ex12.mtx,3973,3973,80211,0.059104295,0.017612454,0.083995018,0.041246947,0.023306548,0.033347677,0.032406207,0.03236159
ex13.mtx,2568,2568,75628,0.062038651,0.018021099,0.115989418,0.041357104,0.029912791,0.033680682,0.032296326,0.031888576
ex14.mtx,3251,3251,66775,0.058846909,0.017674756,0.084970281,0.041444535,0.023090711,0.032465646,0.032227674,0.031524393
ex15.mtx,6867,6867,98671,0.040104351,0.017390127,0.053843008,0.042372638,0.018539695,0.033346283,0.033138085,0.034720705
ex18.mtx,5773,5773,71805,0.04066909,0.017047779,0.047937752,0.042298573,0.018462507,0.032734802,0.032665162,0.033950451
ex19.mtx,12005,12005,259879,0.065734638,0.025055407,0.095819142,0.059653504,0.027941512,0.040147611,0.039037025,0.039195166
ex1.mtx,216,216,4352,0.035980472,0.017176122,0.044098573,0.036149332,0.023072539,0.027044326,0.025548452,0.025354656
EX1.mtx,560,560,8736,0.030286274,0.015635795,0.039346477,0.037424175,0.016952113,0.026049346,0.026440558,0.027129045
ex20.mtx,2203,2203,69981,0.067691144,0.018329283,0.133538275,0.041382638,0.032708517,0.033891755,0.031509326,0.031104277
ex21.mtx,656,656,19144,0.05062374,0.017529635,0.09226113,0.037566903,0.030290061,0.029498348,0.027591873,0.026923848
ex22.mtx,839,839,22715,0.061560685,0.01739199,0.099572166,0.037478427,0.026076719,0.029440584,0.027313517,0.026952051
ex23.mtx,1409,1409,43703,0.069854666,0.017901554,0.128344586,0.04061251,0.031590254,0.033093955,0.030905366,0.030391199
ex24.mtx,2283,2283,48737,0.059449757,0.017570604,0.088797426,0.04137948,0.024074907,0.03209104,0.031232627,0.030811004
ex25.mtx,848,848,24612,0.061032887,0.017459486,0.104338758,0.037755328,0.030398846,0.029672031,0.02765123,0.027046302
ex26.mtx,2163,2163,94033,0.087177089,0.018827106,0.170107881,0.041260233,0.023459083,0.039125388,0.033714152,0.032017599
ex27.mtx,974,974,40782,0.097678513,0.018722047,0.227261709,0.037804762,0.022754409,0.039421105,0.029944732,0.028254572
ex28.mtx,2603,2603,77781,0.062414165,0.018199314,0.122250941,0.041189502,0.032051344,0.03431381,0.032127049,0.031601458
ex29.mtx,2870,2870,23754,0.034419328,0.014809185,0.028933784,0.041206354,0.016903597,0.029309136,0.030553085,0.031994914
ex2.mtx,441,441,26839,0.103783763,0.017607894,0.142522595,0.03739043,0.02422182,0.033139068,0.028031326,0.0268479
EX2.mtx,560,560,8736,0.029736284,0.01563711,0.039091796,0.037187682,0.016950073,0.026140818,0.026362842,0.027084089
ex31.mtx,3909,3909,115357,0.077046072,0.019791396,0.130748075,0.041576248,0.034813677,0.035790765,0.033307261,0.032458704
ex32.mtx,1159,1159,11343,0.030294128,0.014645984,0.035930761,0.039783528,0.016379074,0.028612834,0.029375698,0.03012125
ex33.mtx,1733,1733,22189,0.038221509,0.015770988,0.048064499,0.041330688,0.017765299,0.029322351,0.029935317,0.030598575
ex35.mtx,19716,19716,228208,0.041296532,0.023346894,0.050585986,0.046118404,0.021620083,0.03742381,0.038200217,0.039726765
ex36.mtx,3079,3079,53843,0.051359437,0.017824048,0.075917544,0.041169771,0.022922908,0.032369438,0.031640164,0.032100613
ex37.mtx,3565,3565,67591,0.072597038,0.019759755,0.110062358,0.041676609,0.029870231,0.036091188,0.032974203,0.033967144
ex3.mtx,1821,1821,52685,0.066654563,0.017634302,0.127376601,0.041208866,0.025713095,0.032555607,0.030502932,0.029969652
EX3.mtx,2600,2600,71760,0.051361554,0.016983701,0.086038626,0.041399112,0.022550444,0.032303509,0.031687708,0.031493547
ex3sta1.mtx,17443,17516,68779,0.02225814,0.017573929,0.023588186,0.043812522,0.017816764,0.033015249,0.036472209,0.040356478
ex40.mtx,7740,7740,458012,0.112035749,0.028320489,0.226539158,0.060334554,0.027902612,0.046733861,0.043803535,0.043290103
