mtx,rows,cols,nnz,cusparse_0(ms),cusparse_2(ms),cusparse_3(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
as-caida.mtx,31379,31379,106762,0.022420334,0.02278939,0.029513903,0.075643509,0.26137368,0.023350104,0.029875267,0.024663243,0.022468332,0.025490475
ash219.mtx,219,85,438,0.011794962,0.011760441,0.012236004,0.005744488,0.005723395,0.01035412,0.005928894,0.009769698,0.010499317,0.011599883
ash292.mtx,292,292,2208,0.011834446,0.01181706,0.016200511,0.006298665,0.006909976,0.010711037,0.006015333,0.010221063,0.010704806,0.011281278
ash331.mtx,331,104,662,0.012599324,0.012584116,0.013021371,0.005977076,0.005843462,0.010722558,0.005929296,0.010575671,0.011652775,0.012978229
ash608.mtx,608,188,1216,0.012926063,0.012975511,0.013468834,0.005833295,0.005802994,0.011150541,0.005901609,0.010647846,0.012260227,0.014299237
ash85.mtx,85,85,523,0.011277871,0.011310554,0.011607777,0.005886358,0.006502549,0.010462092,0.006134825,0.010057692,0.010075518,0.010476658
ash958.mtx,958,292,1916,0.012905051,0.012822315,0.013263508,0.005876138,0.005870188,0.011761131,0.00590567,0.010694799,0.012263106,0.014390326
asia_osm.mtx,11950757,11950757,25423206,0.439626881,0.439805757,0.462322882,0.539239042,0.389871041,0.50182816,0.682040639,0.501264963,0.608860804,0.787311355
ASIC_100k.mtx,99340,99340,954163,0.026869113,0.027011667,0.034308456,0.605198362,11.28205644,0.028270845,1.019213268,0.026221714,0.025915711,0.027744327
ASIC_100ks.mtx,99190,99190,578890,0.024686869,0.024598626,0.031667613,0.01962699,0.06095104,0.024854905,0.022432979,0.023869666,0.024258667,0.026048
ASIC_320k.mtx,321821,321821,2635364,0.03776128,0.037657535,0.050848,1.765638059,19.4600957,0.040926021,1.152925993,0.040312421,0.040821189,0.045842891
ASIC_320ks.mtx,321671,321671,1827807,0.035970285,0.03564767,0.043885252,0.029319184,0.126054082,0.032021878,0.037829551,0.031377,0.032495,0.036679258
ASIC_680k.mtx,682862,682862,3871773,0.050838084,0.050710279,0.058236903,11.53798565,46.82982674,0.0656368,2.337374375,0.06789408,0.07313664,0.08542496
ASIC_680ks.mtx,682712,682712,2329176,0.041880407,0.04192,0.050001892,0.043275876,0.08753024,0.042566142,0.07087712,0.040598433,0.047947428,0.057536647
as-Skitter.mtx,1696415,1696415,22190596,0.182802881,0.18251392,0.20006048,0.711749762,13.41441573,0.271021761,2.894801889,0.296988482,0.29299552,0.312743041
astro-ph.mtx,16706,16706,242502,0.017497859,0.01769435,0.023483521,0.018408334,0.058379432,0.01761856,0.021833567,0.01689504,0.0163856,0.017
atmosmodd.mtx,1270432,1270432,8814880,0.0838368,0.08382208,0.0936912,0.10850976,0.08347584,0.11346752,0.147497599,0.125686079,0.14118112,0.157936
atmosmodj.mtx,1270432,1270432,8814880,0.08376672,0.08372128,0.093506559,0.1084144,0.0833744,0.113111039,0.147320959,0.125395199,0.14093248,0.157631679
atmosmodl.mtx,1489752,1489752,10319760,0.09267072,0.092576,0.10678784,0.1263472,0.09317472,0.12721024,0.170721281,0.141547521,0.159586561,0.17919392
atmosmodm.mtx,1489752,1489752,10319760,0.09290368,0.09280096,0.10524128,0.126342081,0.09335872,0.12728576,0.171002561,0.1417488,0.1595184,0.179056641
aug2dc.mtx,30200,30200,80000,0.022173616,0.022166001,0.023095828,0.012782845,0.013167,0.023198001,0.014037773,0.020203454,0.022288,0.024808579
aug2d.mtx,29008,29008,76832,0.022004884,0.022258864,0.022949161,0.01242779,0.013033237,0.023143667,0.013706667,0.020343398,0.021579789,0.023854184
aug3dcqp.mtx,35543,35543,128115,0.021893939,0.021914001,0.029735148,0.013738556,0.014005113,0.022674804,0.014154557,0.019096,0.020904907,0.023018122
aug3d.mtx,24300,24300,69984,0.022347353,0.02212973,0.022650241,0.012827621,0.013657,0.023341472,0.013594,0.020147827,0.022002182,0.02464668
auto.mtx,448695,448695,6629222,0.0892336,0.08933056,0.10408032,0.1094128,0.148911679,0.11783232,0.09143392,0.1037824,0.10520512,0.11011616
av41092.mtx,41092,41092,1683902,0.029932866,0.029831258,0.037537,0.024829388,0.390129293,0.030462351,0.0555312,0.033914123,0.028553143,0.028348041
az2010.mtx,241666,241666,1196094,0.03251712,0.032504,0.03986848,0.025352216,0.031466257,0.033539294,0.026782648,0.030144,0.032074105,0.034912561
b1_ss.mtx,7,7,15,0.010380623,0.010500525,0.010672359,0.005497526,0.005516734,0.009768805,0.005738332,0.008363535,0.008564088,0.008561644
b2_ss.mtx,1089,1089,4228,0.013767121,0.013746621,0.01881666,0.006697334,0.007216162,0.013574472,0.006211066,0.011337704,0.012065986,0.013230216
barrier2-10.mtx,115625,115625,3897557,0.04475744,0.044777697,0.058515269,0.092424,1.665859358,0.05428288,0.045555394,0.0569056,0.05635296,0.05695296
barrier2-11.mtx,115625,115625,3897557,0.044792,0.04490656,0.05873113,0.11575808,1.6667837,0.05491424,0.04538592,0.05719008,0.05635776,0.05685632
barrier2-12.mtx,115625,115625,3897557,0.044804202,0.04471968,0.058987755,0.106767999,1.666882784,0.05493088,0.04564992,0.0570992,0.05640768,0.05685312
barrier2-1.mtx,113076,113076,3805068,0.044365899,0.044501551,0.058533913,0.104475519,1.226319603,0.0535024,0.04223456,0.05582144,0.05517248,0.05590336
barrier2-2.mtx,113076,113076,3805068,0.044554343,0.044465131,0.057479529,0.077346253,1.224277126,0.0537392,0.04243296,0.0557472,0.05539296,0.05593664
barrier2-3.mtx,113076,113076,3805068,0.044436571,0.044274748,0.058125432,0.082048,1.225811159,0.05367392,0.042548364,0.05601216,0.05551616,0.0561584
barrier2-4.mtx,113076,113076,3805068,0.04435264,0.04427298,0.057981538,0.09756544,1.225848083,0.0536688,0.042392243,0.055896,0.055608,0.0559776
barrier2-9.mtx,115625,115625,3897557,0.044649051,0.044834939,0.058115678,0.080286652,1.669601867,0.05482976,0.045456,0.05681856,0.05616704,0.05684768
barth4.mtx,6019,6019,40965,0.013505,0.013508289,0.01892202,0.006222333,0.007408165,0.014115918,0.006156536,0.011401796,0.012034286,0.012657633
barth5.mtx,15606,15606,107362,0.01378449,0.013768163,0.019729959,0.006344247,0.00783868,0.014630857,0.006555382,0.011872989,0.01248,0.012964571
barth.mtx,6691,6691,46187,0.014374464,0.014329073,0.020325171,0.006737155,0.008808247,0.014868801,0.00678268,0.011783333,0.012541091,0.013064578
bas1lp.mtx,5411,9825,587775,0.014859313,0.01479596,0.020668444,0.009069196,0.192985287,0.0170016,0.0219344,0.016899879,0.01473856,0.014589061
Baumann.mtx,112211,112211,760631,0.024208653,0.024299453,0.03133453,0.014240667,0.014372333,0.022204701,0.017263158,0.021903667,0.023417402,0.024878821
bauru5727.mtx,40366,40366,145019,0.021059628,0.021272412,0.028329332,0.014387464,0.016892701,0.022251,0.013887,0.018900453,0.020413361,0.022319176
baxter.mtx,27441,30733,111576,0.022303662,0.022228363,0.022631434,0.049783678,0.493341115,0.022264644,0.076829112,0.02430308,0.022531032,0.024791752
bayer01.mtx,57735,57735,277774,0.019399,0.019520333,0.026768161,0.011619404,0.012037278,0.01935934,0.013154309,0.016537,0.01749747,0.018710433
bayer02.mtx,13935,13935,63679,0.014837,0.014797196,0.020617141,0.006763666,0.008433333,0.014720327,0.006609179,0.011638763,0.012180123,0.013192334
bayer03.mtx,6747,6747,56196,0.013803333,0.013778612,0.019558466,0.006323874,0.011204289,0.014297536,0.006363,0.011476571,0.01216132,0.013301551
bayer04.mtx,20545,20545,159082,0.016342,0.021895529,0.022368319,0.01468,0.019050666,0.016581142,0.0141952,0.014140606,0.021322667,0.02406643
bayer05.mtx,3268,3268,27836,0.013620124,0.013544247,0.019478627,0.006583422,0.014582205,0.013948121,0.007781667,0.011748848,0.012127354,0.013070867
bayer06.mtx,3008,3008,27576,0.01329992,0.013267592,0.018862846,0.006589387,0.014725495,0.014186991,0.007989114,0.011919175,0.012216083,0.013210392
bayer07.mtx,3268,3268,27836,0.013752815,0.013709388,0.019608886,0.006733388,0.014608485,0.014163716,0.007940289,0.011969958,0.012302693,0.013320403
bayer08.mtx,3008,3008,27576,0.01347102,0.013430857,0.019026283,0.006672,0.014787232,0.014433616,0.008035299,0.011955591,0.012475799,0.013264484
bayer09.mtx,3083,3083,21216,0.013686952,0.013707755,0.01919386,0.007004041,0.011199676,0.013982078,0.006482333,0.011677061,0.013007193,0.014387918
bayer10.mtx,13436,13436,94926,0.014343111,0.014373225,0.02006497,0.007039,0.01090449,0.014761373,0.00657,0.011876202,0.01248,0.013367093
bbmat.mtx,38744,38744,1771722,0.029779918,0.029784742,0.038356547,0.024367347,0.0512512,0.030002144,0.020095347,0.028089667,0.027448083,0.027526268
bcircuit.mtx,68902,68902,375558,0.018778,0.018959505,0.02649856,0.011454968,0.015754198,0.018483794,0.012077663,0.016012522,0.017003022,0.018709558
bcspwr01.mtx,39,39,131,0.011136615,0.01108291,0.011290184,0.005654473,0.005919299,0.010111145,0.005955222,0.009235108,0.009642989,0.009672894
bcspwr02.mtx,49,49,167,0.011493066,0.011556294,0.011831804,0.005906904,0.005968976,0.010251059,0.006034327,0.009469536,0.009762942,0.009755528
bcspwr03.mtx,118,118,476,0.011085364,0.010972166,0.011686144,0.005956291,0.006392565,0.010424994,0.006154761,0.009853134,0.010005465,0.010536102
bcspwr04.mtx,274,274,1612,0.012554468,0.012469445,0.013013748,0.006577699,0.007530669,0.011310535,0.006280511,0.010871508,0.011354192,0.011928018
bcspwr05.mtx,443,443,1623,0.012032963,0.012104714,0.012762795,0.006527667,0.00655076,0.011280822,0.006214534,0.010721611,0.0115814,0.01251523
bcspwr06.mtx,1454,1454,5300,0.013560484,0.013511188,0.018762357,0.006777667,0.007222002,0.014168566,0.006277163,0.011174268,0.012216823,0.013225236
bcspwr07.mtx,1612,1612,5824,0.01296621,0.012983756,0.018152718,0.006857872,0.007276535,0.013783425,0.006358998,0.011038331,0.012087752,0.01312294
bcspwr08.mtx,1624,1624,6050,0.013007004,0.013061552,0.0178129,0.006769155,0.007470187,0.013876688,0.006338845,0.011115112,0.01198878,0.013078861
bcspwr09.mtx,1723,1723,6511,0.01350694,0.013562831,0.019123845,0.006712001,0.007470667,0.014068484,0.006284409,0.011323429,0.012627259,0.014540477
bcspwr10.mtx,5300,5300,21842,0.014052569,0.013933526,0.019355479,0.006788473,0.008422598,0.014617861,0.006408629,0.011759192,0.012861736,0.014512166
bcsstk01.mtx,48,48,400,0.010654733,0.010615852,0.011110494,0.005734233,0.006805209,0.010330845,0.006186875,0.009720298,0.009701791,0.009752292
bcsstk02.mtx,66,66,4356,0.011291468,0.011344001,0.015710063,0.00624753,0.01383136,0.012093416,0.008213761,0.010181757,0.010162244,0.010176322
bcsstk03.mtx,112,112,640,0.010712283,0.010792034,0.011130532,0.005825411,0.005958865,0.0105779,0.005999025,0.010300153,0.010306622,0.010897234
bcsstk04.mtx,132,132,3648,0.011539392,0.011419753,0.016065637,0.006667666,0.01306209,0.011456963,0.007386185,0.010552243,0.010542393,0.010599105
bcsstk05.mtx,153,153,2423,0.011693254,0.011607186,0.016136014,0.006136818,0.009139258,0.010654694,0.006956866,0.010467879,0.010466613,0.011024009
bcsstk06.mtx,420,420,7860,0.011985955,0.011920316,0.016501442,0.00646697,0.01030723,0.012796447,0.006982142,0.010480161,0.010730017,0.010640163
bcsstk07.mtx,420,420,7860,0.011877822,0.011812621,0.016628691,0.006467707,0.010268443,0.012869876,0.006961001,0.010512983,0.010558364,0.010532663
bcsstk08.mtx,1074,1074,12960,0.0131631,0.013130772,0.018118791,0.00850804,0.039572157,0.013662707,0.008621713,0.012811958,0.011842911,0.011792002
bcsstk09.mtx,1083,1083,18437,0.012615182,0.012616727,0.018430402,0.006737548,0.012193291,0.013501416,0.007253224,0.011344164,0.011451475,0.011673073
bcsstk10.mtx,1086,1086,22070,0.012292525,0.012225633,0.017243104,0.006642666,0.014052201,0.013530506,0.00723035,0.011510949,0.011505779,0.011543919
bcsstk11.mtx,1473,1473,34241,0.012937375,0.012931592,0.018641456,0.006862484,0.018390398,0.013321374,0.007628206,0.011515711,0.011496404,0.011447837
bcsstk12.mtx,1473,1473,34241,0.012863678,0.012859798,0.01860525,0.006938948,0.018455999,0.013448403,0.007460948,0.01145468,0.011449469,0.011491232
bcsstk13.mtx,2003,2003,83883,0.012595265,0.012567836,0.0178368,0.007396289,0.049175037,0.013740283,0.008012463,0.011699919,0.01139035,0.011289143
bcsstk14.mtx,1806,1806,63454,0.013128817,0.01311868,0.018705634,0.00673566,0.042185924,0.01336751,0.007572,0.011424334,0.011281778,0.011216165
bcsstk15.mtx,3948,3948,117816,0.012691918,0.012731102,0.018460445,0.006937806,0.033147842,0.013810748,0.008558041,0.011717667,0.011724283,0.011742694
bcsstk16.mtx,4884,4884,290378,0.014074775,0.014135753,0.019689796,0.007940619,0.075821758,0.014235475,0.00876734,0.012762182,0.012182204,0.012077333
bcsstk17.mtx,10974,10974,428650,0.015274343,0.015275428,0.021043394,0.009747794,0.068028161,0.014810828,0.008489143,0.013473306,0.012993306,0.013321143
bcsstk18.mtx,11948,11948,149090,0.014234062,0.01426547,0.02011701,0.007269938,0.014194612,0.01539006,0.007701,0.011971959,0.012277225,0.012820898
bcsstk19.mtx,817,817,6853,0.013039834,0.012993637,0.017377633,0.006198652,0.007595216,0.013768163,0.006191668,0.010998535,0.01130873,0.011801467
bcsstk20.mtx,485,485,3135,0.012902801,0.012808727,0.017448704,0.00633105,0.007151836,0.011594985,0.006349811,0.010852201,0.011352567,0.011987405
bcsstk21.mtx,3600,3600,26600,0.013005389,0.013003637,0.018571314,0.00622087,0.007878858,0.013984654,0.006188387,0.011769211,0.01225894,0.012716607
bcsstk22.mtx,138,138,696,0.011927203,0.01199576,0.012136007,0.005908344,0.006197216,0.010729068,0.006024331,0.010252935,0.010678286,0.011146701
bcsstk23.mtx,3134,3134,45178,0.013550694,0.013561143,0.019265618,0.006849667,0.01289567,0.014298123,0.007339355,0.011749938,0.011784727,0.012068848
bcsstk24.mtx,3562,3562,159910,0.013164735,0.013207596,0.019357737,0.007226553,0.071206086,0.01425696,0.008077899,0.012114863,0.011930505,0.01191596
bcsstk25.mtx,15439,15439,252241,0.013713155,0.013682667,0.019949388,0.008736,0.016515592,0.014225633,0.008178804,0.012228619,0.012226612,0.012754804
bcsstk26.mtx,1922,1922,30336,0.01273891,0.012724125,0.017968482,0.006990694,0.013306241,0.013623038,0.007473154,0.011383595,0.011442241,0.011853253
bcsstk27.mtx,1224,1224,56126,0.01225963,0.012193319,0.017611428,0.006882667,0.057256968,0.013315232,0.007594333,0.011290449,0.011030103,0.011076618
bcsstk28.mtx,4410,4410,219024,0.013489959,0.013513897,0.019246545,0.007492522,0.068664964,0.01417698,0.0080128,0.012165053,0.012037225,0.012044536
bcsstk29.mtx,13992,13992,619488,0.014800495,0.014808333,0.021087674,0.010522,0.058193279,0.015600485,0.008976653,0.014802286,0.014530969,0.014746722
bcsstk30.mtx,28924,28924,2043492,0.032813333,0.03292,0.034586286,0.024907216,0.111622081,0.031511333,0.021036536,0.030730667,0.029338666,0.028939667
bcsstk31.mtx,35588,35588,1181416,0.025701278,0.025648666,0.033836,0.023002722,0.056277119,0.025011667,0.018517773,0.024986722,0.024817155,0.024880825
bcsstk32.mtx,44609,44609,2014701,0.031754557,0.031748949,0.040637691,0.027492571,0.099183039,0.02924734,0.020593959,0.028546969,0.027348783,0.027472825
bcsstk33.mtx,8738,8738,591904,0.014640495,0.01463249,0.021164929,0.010304653,0.088328964,0.0159472,0.009490144,0.014967596,0.014663917,0.014533818
bcsstk34.mtx,588,588,21418,0.012109527,0.012103837,0.017963637,0.006432364,0.017095682,0.012952566,0.007374147,0.011013552,0.011033859,0.011125552
bcsstk35.mtx,30237,30237,1450163,0.028083794,0.027768333,0.036938667,0.023375,0.08982688,0.027020866,0.018969732,0.027815,0.026772667,0.026543505
bcsstk36.mtx,23052,23052,1143140,0.02677221,0.026728696,0.0266144,0.021670268,0.084513919,0.024836103,0.017925,0.025519238,0.025668174,0.025174857
bcsstk37.mtx,25503,25503,1140977,0.02623,0.026362213,0.0276736,0.02175835,0.079441921,0.026281563,0.01727868,0.025316085,0.025124085,0.025181565
bcsstk38.mtx,8032,8032,355460,0.013400082,0.013431093,0.01931102,0.009663674,0.087099515,0.014385131,0.008874227,0.014787265,0.012991677,0.01248751
bcsstk39.mtx,46772,46772,2089294,0.030736327,0.030804364,0.03964768,0.026445899,0.07112032,0.028544326,0.01942433,0.02697633,0.027041306,0.02683798
bcsstm01.mtx,48,48,48,0.011157601,0.011117545,0.011270251,0.005500172,0.005406928,0.00962599,0.005679801,0.009287926,0.009537055,0.009556994
bcsstm02.mtx,66,66,66,0.012064711,0.012048193,0.012361866,0.005540631,0.005422726,0.009663958,0.005823958,0.009467116,0.009694477,0.009987138
bcsstm03.mtx,112,112,112,0.011928218,0.01186755,0.01205857,0.00559245,0.005383063,0.0096823,0.005844291,0.009641873,0.009750152,0.010310227
bcsstm04.mtx,132,132,132,0.011953815,0.011968447,0.012399023,0.005525671,0.005409282,0.009907307,0.00581908,0.009662897,0.010147601,0.010611359
bcsstm05.mtx,153,153,153,0.012237063,0.012174259,0.012929942,0.005693341,0.005530354,0.010046951,0.005940479,0.009949602,0.01041844,0.011110304
bcsstm06.mtx,420,420,420,0.012916321,0.012949973,0.013406965,0.005864284,0.005756421,0.010013351,0.00586326,0.01026067,0.011811522,0.01331938
bcsstm07.mtx,420,420,7252,0.012372249,0.01233002,0.01681436,0.006644899,0.010197331,0.013050183,0.007129073,0.010891105,0.010942707,0.011184489
bcsstm08.mtx,1074,1074,1074,0.014184397,0.014174662,0.014748493,0.005884964,0.005854648,0.010971162,0.006014347,0.011305382,0.014507632,0.018646966
bcsstm09.mtx,1083,1083,1083,0.014008265,0.013945942,0.014640675,0.005812175,0.005843331,0.01079013,0.005999169,0.011163798,0.014188485,0.018317435
bcsstm10.mtx,1086,1086,22092,0.012306612,0.01234101,0.017186908,0.006546,0.014085172,0.013343029,0.007289401,0.011373526,0.011401696,0.011441632
bcsstm11.mtx,1473,1473,1473,0.015005119,0.01509755,0.015901031,0.005800172,0.005897331,0.011108891,0.005934061,0.01122906,0.014404882,0.018573275
bcsstm12.mtx,1473,1473,19659,0.013343021,0.013366532,0.019064816,0.006478667,0.010896979,0.01428913,0.006489937,0.011692206,0.011687917,0.012154182
bcsstm13.mtx,2003,2003,21943,0.013978503,0.013947477,0.019430079,0.007415423,0.018575684,0.013753534,0.008048654,0.011790399,0.014218667,0.017685121
bcsstm19.mtx,817,817,817,0.013749926,0.013678562,0.014358271,0.005746278,0.005641525,0.010479532,0.00583951,0.0109549,0.013622229,0.016692035
bcsstm20.mtx,485,485,485,0.012973812,0.013008784,0.013487958,0.005846966,0.005738762,0.010099643,0.005926632,0.010283921,0.011759571,0.013805471
bcsstm21.mtx,3600,3600,3600,0.015087033,0.015094529,0.020124099,0.005745022,0.005871833,0.013360326,0.00591251,0.011612416,0.01476914,0.018852511
bcsstm22.mtx,138,138,138,0.012179515,0.012175754,0.012668686,0.005547404,0.005491117,0.010027612,0.00575996,0.009910945,0.010368923,0.010959339
bcsstm23.mtx,3134,3134,3134,0.016048175,0.016061046,0.021062819,0.005995114,0.005794111,0.012703019,0.006062822,0.011324361,0.014510872,0.018570971
bcsstm24.mtx,3562,3562,3562,0.016241294,0.016340686,0.02140863,0.005895409,0.006079998,0.013274823,0.006101687,0.011686198,0.014871192,0.019140196
bcsstm25.mtx,15439,15439,15439,0.016169472,0.016177961,0.022460762,0.005864,0.005858968,0.013195428,0.006407588,0.011961536,0.015327675,0.019516481
bcsstm26.mtx,1922,1922,1922,0.014838949,0.014858795,0.01546956,0.005786211,0.005860247,0.011404092,0.006035001,0.011238255,0.014454932,0.018532536
bcsstm27.mtx,1224,1224,56126,0.012361567,0.012439753,0.017858262,0.007029787,0.057323839,0.013476849,0.007676735,0.01152231,0.01125551,0.011312654
bcsstm34.mtx,588,588,24270,0.012118204,0.01206302,0.01778976,0.006572667,0.019157118,0.012802939,0.007413559,0.010971755,0.010863022,0.010785979
bcsstm35.mtx,30237,30237,20619,0.025543998,0.025648665,0.025061624,0.012131368,0.012316332,0.022526991,0.013805858,0.020633402,0.026780044,0.034833158
bcsstm36.mtx,23052,23052,320606,0.022165565,0.022314435,0.02207456,0.015183,0.031400908,0.023864727,0.015310845,0.019743574,0.019597804,0.022041675
bcsstm37.mtx,25503,25503,15525,0.025916596,0.02582939,0.025609599,0.012694906,0.012484334,0.023217818,0.013361154,0.021365066,0.026602444,0.034548867
bcsstm38.mtx,8032,8032,10485,0.015760826,0.015742002,0.021275711,0.006639831,0.007722557,0.014411757,0.006108666,0.012172335,0.016714331,0.022454393
bcsstm39.mtx,46772,46772,46772,0.021855666,0.02214631,0.029527097,0.010857237,0.010956206,0.019632163,0.012892701,0.017752083,0.021070514,0.025318854
b_dyn.mtx,1089,1089,4264,0.013599996,0.01366912,0.018347005,0.006616998,0.007298908,0.01349365,0.006193335,0.011315718,0.012130264,0.01301075
beacxc.mtx,497,506,50409,0.012738612,0.012702367,0.017888971,0.007788735,0.101974699,0.01319402,0.01294368,0.012913815,0.011484667,0.010952816
beaflw.mtx,497,507,53403,0.012563666,0.012572445,0.0176784,0.008539755,0.103954831,0.013635201,0.013119361,0.013039176,0.01152672,0.011248162
beause.mtx,497,507,44551,0.012852784,0.012993306,0.018511193,0.00850449,0.103713222,0.013331717,0.013044161,0.013210062,0.011568485,0.011215348
belgium_osm.mtx,1441295,1441295,3099940,0.05105056,0.05080832,0.065919679,0.06730272,0.054525268,0.07970432,0.14940416,0.066629495,0.08422528,0.108167361
BenElechi1.mtx,245874,245874,13150496,0.09366592,0.09384928,0.11107968,0.2045456,1.016927689,0.11914304,0.1034304,0.149018241,0.147324479,0.1478192
benzene.mtx,8219,8219,242669,0.013647673,0.013618286,0.019438222,0.00755134,0.04129952,0.014638545,0.008860333,0.012929319,0.012652735,0.012625814
