mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
kl02.mtx,71,36699,212536,0.433338804,0.186423232,4.418857529,0.043229012,1.689220229,0.092100961,0.04447562,0.036387559
kleemin.mtx,8,16,44,0.016575626,0.013869188,0.015068493,0.024142661,0.014276444,0.020253165,0.020379805,0.020276498
klein-b1.mtx,30,10,60,0.016133369,0.013791518,0.01369394,0.026286966,0.014150943,0.020502307,0.020790021,0.020808046
klein-b2.mtx,20,30,60,0.016409134,0.014025245,0.013971359,0.022770398,0.014219694,0.020544427,0.020808046,0.02078642
kneser_10_4_1.mtx,349651,330751,992252,0.106833451,0.101565565,0.140145094,0.13547151,0.071754178,0.088899481,0.098461938,0.114040301
kneser_6_2_1.mtx,601,676,2027,0.019944015,0.01514959,0.017047939,0.031496185,0.015003146,0.024722527,0.02805284,0.031516998
kneser_8_3_1.mtx,15737,15681,47042,0.024719494,0.017646181,0.020983071,0.042605606,0.017629717,0.03178883,0.036009141,0.039640988
Kohonen.mtx,4470,4470,12731,0.180281092,0.162663225,0.279602482,0.0402476,0.113153381,0.059136251,0.040691672,0.052053243
kron_g500-logn16.mtx,65536,65536,4912469,0.451403396,0.571305579,6.182927712,0.335726799,0.355160882,0.351761516,0.291595656,0.283682221
kron_g500-logn17.mtx,131072,131072,10228360,0.893317902,1.156268912,11.33895383,0.668576675,0.825958207,0.647360132,0.578880682,0.570850103
ks2010.mtx,238600,238600,1121798,0.069433311,0.059201231,0.103293002,0.108268963,0.055408605,0.066869413,0.073862987,0.086149186
Kuu.mtx,7102,7102,340200,0.090209116,0.022548957,0.1616773,0.044337763,0.025687222,0.04055581,0.037421519,0.037214814
ky2010.mtx,161672,161672,787778,0.063974204,0.048347999,0.09214827,0.080042146,0.043881902,0.056876385,0.061458663,0.070711594
l30.mtx,2701,16281,52070,0.049837695,0.016246188,0.059137223,0.039796637,0.020854494,0.030466818,0.030596512,0.030539616
l9.mtx,244,1483,4659,0.035119855,0.016022615,0.028648027,0.034763598,0.019641363,0.025330013,0.025522404,0.025402451
L-9.mtx,17983,17983,71192,0.020336196,0.015995817,0.02079611,0.04191663,0.017187405,0.031786648,0.035350491,0.038131926
la2010.mtx,204447,204447,980634,0.122963711,0.111609469,0.253207818,0.10533034,0.083603751,0.091789964,0.072019098,0.080521174
laminar_duct3D.mtx,67173,67173,3833077,0.121837941,0.096826542,0.660382221,0.15860106,0.07321606,0.100664728,0.102601256,0.113106682
landmark.mtx,71952,2704,1151232,0.050900505,0.041056882,0.23909718,0.084024188,0.034758317,0.054519648,0.055975744,0.06077075
language.mtx,399130,399130,1216334,2.545923403,2.44882535,4.104071734,0.141402453,0.919025904,0.113024777,0.086250117,0.108621437
lap_25.mtx,25,25,169,0.016722739,0.014360979,0.015580345,0.026252427,0.01473152,0.021038217,0.02089257,0.020887406
largebasis.mtx,440020,440020,5560100,0.137890513,0.138178095,0.89649578,0.253813369,0.117641378,0.134951709,0.147676581,0.169656848
large.mtx,4282,8617,20635,0.032547267,0.016748543,0.026061779,0.039932617,0.017472799,0.03027642,0.031964496,0.034018905
LargeRegFile.mtx,2111154,801374,4944201,0.219351786,0.219864189,0.21965623,0.386194348,0.303857095,0.219656113,0.25525345,0.363925108
laser.mtx,3002,3002,9000,0.019388612,0.014976562,0.01995154,0.040551866,0.015962315,0.028328656,0.033398646,0.038860523
ldoor.mtx,952203,952203,46522475,0.945659737,1.118283981,9.725431109,1.592698455,0.79613482,0.78637052,0.786925622,0.823460191
Lederberg.mtx,8843,8843,41601,0.167822435,0.151259038,0.444538242,0.041034134,0.103571513,0.073381112,0.041198899,0.049848839
LeGresley_2508.mtx,2508,2508,16727,0.03187024,0.017043862,0.030567231,0.039303916,0.016967936,0.029431145,0.030505909,0.032440117
LeGresley_4908.mtx,4908,4908,30482,0.030003091,0.01806504,0.035369088,0.040339075,0.018839383,0.030852961,0.031861524,0.034234302
LeGresley_87936.mtx,87936,87936,593276,0.041764851,0.035940588,0.071570578,0.069434,0.032433623,0.048095129,0.051603859,0.056427216
lesmis.mtx,77,77,508,0.019871306,0.017656054,0.022930914,0.027693733,0.016688568,0.023637252,0.022234867,0.022909198
LF10000.mtx,19998,19998,99982,0.024544902,0.016305961,0.019598188,0.040630042,0.018043635,0.033224432,0.035840705,0.038015536
LF10.mtx,18,18,82,0.016619376,0.014067593,0.015087397,0.02529693,0.014458256,0.020709686,0.020733249,0.020820109
LFAT5000.mtx,19994,19994,79966,0.021455454,0.017034192,0.022030069,0.040042974,0.017877679,0.033094702,0.036360164,0.039049226
LFAT5.mtx,14,14,46,0.01663352,0.014065128,0.014190961,0.025456558,0.014142967,0.020197585,0.020322509,0.020309051
lhr01.mtx,1477,1477,18592,0.045497371,0.016716546,0.051411237,0.036921598,0.023191197,0.028663491,0.028463344,0.030257782
lhr02.mtx,2954,2954,37206,0.046383338,0.016726729,0.051024298,0.039749979,0.024028776,0.031613951,0.032621247,0.034718684
lhr04c.mtx,4101,4101,82682,0.063451597,0.018537223,0.078100692,0.039625693,0.029416866,0.03435968,0.033646431,0.036224038
lhr04.mtx,4101,4101,82682,0.063445341,0.018527492,0.078345053,0.039720369,0.029459173,0.034217817,0.033514202,0.036234761
lhr07c.mtx,7337,7337,156508,0.066870915,0.020139316,0.078957611,0.041152836,0.030835813,0.035823935,0.034940359,0.038127404
lhr07.mtx,7337,7337,156508,0.066949895,0.020139103,0.078823778,0.041218037,0.030675663,0.035419944,0.034611934,0.038263961
lhr10c.mtx,10672,10672,232633,0.069915787,0.022434614,0.081441684,0.042732493,0.032627866,0.037153604,0.037336908,0.040918445
lhr10.mtx,10672,10672,232633,0.069981871,0.022472333,0.081195237,0.042729314,0.032640634,0.037097999,0.037545914,0.040960801
lhr11c.mtx,10964,10964,233741,0.06548873,0.022913424,0.079195244,0.043556911,0.031259159,0.037190919,0.037462753,0.041367222
lhr11.mtx,10964,10964,233741,0.065515401,0.022812603,0.079285692,0.043241972,0.031121794,0.037259644,0.037657645,0.041210861
lhr14c.mtx,14270,14270,307858,0.069873985,0.026355,0.083695661,0.044733265,0.033866711,0.039402417,0.038822676,0.043838873
lhr14.mtx,14270,14270,307858,0.069718199,0.026372273,0.083839576,0.044772758,0.03384968,0.039452647,0.038861681,0.043862889
lhr17c.mtx,17576,17576,381975,0.071315676,0.028002671,0.086265313,0.045885468,0.036109494,0.040744595,0.040560702,0.045865462
lhr17.mtx,17576,17576,381975,0.071377464,0.027998253,0.086245699,0.045942763,0.036134731,0.040811684,0.040937619,0.045756822
lhr34c.mtx,35152,35152,764014,0.071028862,0.041195422,0.096486193,0.063705061,0.047188675,0.048462898,0.047500377,0.052953495
lhr34.mtx,35152,35152,764014,0.070942265,0.041143069,0.096361518,0.063849098,0.047097175,0.048513877,0.047465431,0.053003138
lhr71c.mtx,70304,70304,1528092,0.085171868,0.066607142,0.220571166,0.098601587,0.066696607,0.062233619,0.061544805,0.068908659
lhr71.mtx,70304,70304,1528092,0.085180927,0.066682916,0.219062164,0.098573343,0.066738902,0.062191822,0.061544598,0.068948048
light_in_tissue.mtx,29282,29282,406084,0.039365053,0.025282564,0.059704117,0.047028356,0.023006914,0.039919819,0.041641479,0.043379572
li.mtx,22695,22695,1350309,0.111828115,0.043339613,0.266924925,0.080234705,0.040082947,0.058677753,0.055348782,0.054865176
Lin.mtx,256000,256000,1766400,0.055205175,0.055051213,0.149521173,0.106472188,0.055219392,0.069411076,0.080345873,0.092445912
Linux_call_graph.mtx,324085,324085,1208908,0.212537783,0.20944929,0.341682341,0.119852506,0.098831432,0.092176101,0.082199229,0.098237921
linverse.mtx,11999,11999,95977,0.026626359,0.016533716,0.028819403,0.039349342,0.017526014,0.032900722,0.034873292,0.035928511
L.mtx,956,956,3640,0.019576207,0.014552927,0.017589215,0.03536487,0.014861723,0.024800709,0.02790662,0.03057205
lns_131.mtx,131,131,536,0.01865321,0.015079477,0.016461664,0.028302136,0.014963916,0.023484566,0.025188562,0.026307394
lns_3937.mtx,3937,3937,25407,0.025844851,0.015081216,0.024030577,0.03956962,0.016778326,0.029540499,0.03180867,0.034444448
lns_511.mtx,511,511,2796,0.026008939,0.015350871,0.019211543,0.03140779,0.015585501,0.024638594,0.026417109,0.027833081
lnsp_131.mtx,131,131,536,0.017154196,0.014944099,0.016466974,0.028124672,0.015056814,0.023484566,0.02518087,0.026346187
lnsp3937.mtx,3937,3937,25407,0.027250306,0.01483617,0.023015192,0.039562257,0.016765384,0.029639593,0.031302284,0.03316213
lnsp_511.mtx,511,511,2796,0.028407128,0.015003179,0.019120367,0.031053728,0.015363988,0.024740298,0.026486177,0.028670454
lock1074.mtx,1074,1074,51588,0.07071029,0.016260837,0.146041937,0.036281683,0.020764647,0.031680673,0.028388011,0.027952953
lock2232.mtx,2232,2232,80352,0.074973093,0.016061727,0.093605783,0.039329963,0.020034053,0.03266374,0.031250626,0.030902648
lock3491.mtx,3491,3491,160444,0.089911139,0.018251342,0.15818153,0.040038285,0.022481708,0.035780946,0.03233424,0.032063787
lock_700.mtx,700,700,22175,0.047989837,0.016892625,0.095263257,0.03604721,0.031790451,0.028093589,0.026656521,0.026214202
lop163.mtx,163,163,935,0.019077545,0.01450692,0.015431844,0.028000719,0.014809535,0.023736386,0.025864811,0.027123463
lowThrust_10.mtx,18260,18260,222005,0.467841372,0.440745399,2.129871251,0.046409128,1.100470168,0.098133299,0.050574878,0.042552294
lowThrust_11.mtx,18368,18368,223801,0.466843905,0.500041893,2.134090465,0.046726547,1.103982557,0.098603498,0.05074504,0.042787974
lowThrust_12.mtx,18458,18458,224593,0.611118292,0.584889789,2.17396102,0.048160985,1.115942929,0.098628057,0.050750881,0.04268092
lowThrust_13.mtx,18476,18476,224897,0.473863418,0.449234703,2.036750755,0.047603903,1.111395539,0.098386208,0.051112432,0.043094218
lowThrust_1.mtx,584,584,6133,0.038356182,0.026376339,0.083897621,0.035585908,0.03397464,0.038222197,0.0287987,0.028141935
lowThrust_2.mtx,2312,2312,26261,0.086698151,0.066267796,0.29058297,0.039346949,0.085983377,0.064007663,0.037948517,0.033344274
lowThrust_3.mtx,7064,7064,80645,0.216096648,0.195063015,0.837617757,0.040142211,0.423632433,0.094859061,0.047082994,0.03916963
lowThrust_4.mtx,13562,13562,160947,0.456728464,0.43252126,1.600451456,0.043896925,0.794766639,0.097680092,0.050160059,0.042498875
lowThrust_5.mtx,16262,16262,198369,0.418464245,0.391371514,1.907311703,0.045023619,0.97800139,0.097290426,0.050078999,0.042210894
lowThrust_6.mtx,16928,16928,207349,0.427204849,0.401671395,1.989722675,0.047283231,1.0124191,0.097451858,0.050033052,0.042091038
lowThrust_7.mtx,17378,17378,211561,0.445583414,0.41937447,2.038611638,0.046882275,1.049547684,0.098148702,0.050941551,0.042716145
lowThrust_8.mtx,17702,17702,216445,0.455535585,0.429354693,2.076639307,0.047527701,1.074448678,0.097898979,0.050595898,0.042495148
lowThrust_9.mtx,18044,18044,219589,0.59024541,0.562301866,2.10974895,0.046993169,1.090483368,0.097896305,0.050440533,0.042425189
lp1.mtx,534388,534388,1643420,48.81759717,46.01548391,77.2864936,0.47816782,19.41475286,0.189557924,0.148618518,0.144293329
lp22.mtx,2958,16392,68518,0.062711395,0.018576168,0.118027952,0.039955437,0.031660738,0.034338124,0.031934585,0.03270147
lp_25fv47.mtx,821,1876,10705,0.05700213,0.032149609,0.134421598,0.035759859,0.040733081,0.045826199,0.030639728,0.027880182
lp_80bau3b.mtx,2262,12061,23264,0.04700325,0.020307883,0.075225825,0.040098523,0.028717637,0.035064265,0.031891932,0.032424349
lp_adlittle.mtx,56,138,424,0.018716341,0.016279516,0.020789409,0.027039092,0.016167779,0.022585027,0.021846098,0.021686316
lp_afiro.mtx,27,51,102,0.017351365,0.01514814,0.016083254,0.026555584,0.014726052,0.021000618,0.02073803,0.020814203
lp_agg2.mtx,516,758,4740,0.029399816,0.016694344,0.034808151,0.035469352,0.019094348,0.027825556,0.027522456,0.02827108
lp_agg3.mtx,516,758,4756,0.029330866,0.016698002,0.034910522,0.035325401,0.018993459,0.027814085,0.027567818,0.02818955
lp_agg.mtx,488,615,2862,0.029819023,0.015903622,0.021539527,0.031743919,0.015806828,0.0254768,0.026677852,0.029309206
lp_bandm.mtx,305,472,2494,0.030058333,0.018119535,0.038737535,0.03080819,0.020445304,0.028090805,0.026520912,0.027528353
lp_beaconfd.mtx,173,295,3408,0.035783096,0.020011568,0.077711523,0.031737163,0.039587859,0.032051614,0.025980065,0.024875005
lp_blend.mtx,74,114,522,0.019185534,0.016817281,0.02176814,0.028442991,0.016369281,0.023465947,0.023542677,0.024273425
lp_bnl1.mtx,643,1586,5532,0.036017735,0.01845618,0.052324921,0.035598914,0.020906516,0.029372879,0.028670417,0.028574749
lp_bnl2.mtx,2324,4486,14996,0.052095492,0.022951949,0.053149317,0.039742401,0.021869447,0.033438619,0.031706363,0.033419132
lp_bore3d.mtx,233,334,1448,0.030707568,0.022022144,0.036102973,0.029355715,0.01982014,0.026992012,0.02686581,0.0281493
lp_brandy.mtx,220,303,2202,0.031079307,0.020571461,0.052038284,0.030095741,0.023680475,0.030129508,0.025673911,0.025224523
lp_capri.mtx,271,482,1896,0.027764354,0.019743419,0.029678561,0.029777143,0.017860675,0.026362808,0.026246029,0.02711496
lp_cre_a.mtx,3516,7248,18168,0.071080646,0.05978361,0.14536784,0.040302893,0.068777541,0.049692839,0.035540219,0.035500739
lp_cre_b.mtx,9648,77137,260785,0.100942188,0.055081863,0.633710066,0.043494696,1.08622625,0.085853575,0.047925191,0.041081987
lp_cre_c.mtx,3068,6411,15977,0.068535665,0.056956971,0.134482004,0.039680854,0.064134909,0.047001475,0.033716852,0.035498567
lp_cre_d.mtx,8926,73948,246614,0.116495728,0.052296272,0.624864443,0.042555082,0.842095558,0.082756848,0.046635887,0.04065385
lp_cycle.mtx,1903,3371,21234,0.044714454,0.017818071,0.05544965,0.036940099,0.025798253,0.028954994,0.028416896,0.029792676
lp_czprob.mtx,929,3562,10708,0.066600323,0.048129412,0.218729254,0.035818459,0.204255644,0.050233505,0.031758649,0.033250631
lp_d2q06c.mtx,2171,5831,33081,0.056481182,0.023796156,0.094888564,0.039780564,0.04590729,0.036472586,0.031356458,0.032002763
lp_d6cube.mtx,415,6184,37704,0.176645865,0.146265675,2.115884284,0.038123569,0.139046801,0.089813876,0.042333912,0.03417931
lp_degen2.mtx,444,757,4201,0.040354458,0.019814449,0.049123012,0.035829577,0.023317256,0.028745916,0.026287631,0.028108513
lp_degen3.mtx,1503,2604,25432,0.064799527,0.023241883,0.11721004,0.036478855,0.087629168,0.037658487,0.029885228,0.032664846
lp_dfl001.mtx,6071,12230,35632,0.052111128,0.039395556,0.101936776,0.04104783,0.033192856,0.040985459,0.034612086,0.034517081
lp_e226.mtx,223,472,2768,0.033193229,0.020672529,0.056405188,0.030370858,0.029666467,0.029843505,0.02603045,0.026013815
lp_etamacro.mtx,400,816,2537,0.027136592,0.016335177,0.023249527,0.031412705,0.016551085,0.025114833,0.026642303,0.028065712
lp_fffff800.mtx,524,1028,6401,0.047597271,0.026941426,0.108126826,0.035301255,0.037740299,0.039671522,0.028986557,0.028143624
lp_finnis.mtx,497,1064,2760,0.032893757,0.018798529,0.028787484,0.031930032,0.018009729,0.027145983,0.027170703,0.028239628
lp_fit1d.mtx,24,1049,13427,0.045786949,0.036067811,0.47568774,0.029655201,0.077635155,0.086674736,0.038864262,0.030799686
lp_fit1p.mtx,627,1677,9868,0.030488078,0.015375147,0.037541253,0.036196439,0.018584592,0.026149402,0.026705493,0.02736812
lp_fit2d.mtx,25,10524,129042,0.393496312,0.252626015,4.794426899,0.042739739,1.168059887,0.08961863,0.041933847,0.034109287
lp_fit2p.mtx,3000,13525,50284,0.054935228,0.016975241,0.056007645,0.039904437,0.021160432,0.030855005,0.031160136,0.031619808
lp_ganges.mtx,1309,1706,6937,0.034091803,0.025248545,0.045267973,0.036726439,0.028947588,0.029918788,0.02906481,0.03299429
lp_gfrd_pnc.mtx,616,1160,2445,0.022180894,0.016418928,0.019153862,0.031312232,0.015200308,0.024986842,0.027647112,0.030067698
lp_greenbea.mtx,2392,5598,31070,0.0614791,0.029802257,0.135305799,0.040116618,0.035770987,0.04496291,0.033201681,0.032103641
lp_greenbeb.mtx,2392,5598,31070,0.061529992,0.029787642,0.1350711,0.040120814,0.035785222,0.044700984,0.033276712,0.032121281
lp_grow15.mtx,300,645,5620,0.038919937,0.016237495,0.030664804,0.034188554,0.019454478,0.025248101,0.025612513,0.025195805
lp_grow22.mtx,440,946,8252,0.049578534,0.016217996,0.035647328,0.034564437,0.01987574,0.025704883,0.025822279,0.025710249
lp_grow7.mtx,140,301,2612,0.026039668,0.016052459,0.025639515,0.03043225,0.019431126,0.024303779,0.024595798,0.024549334
lpi_bgdbg1.mtx,348,629,1662,0.024939976,0.017351088,0.022681369,0.029964032,0.016605055,0.025112758,0.026446228,0.02842848
lpi_bgetam.mtx,400,816,2537,0.02719302,0.016340806,0.023278753,0.031433333,0.016631049,0.025170024,0.02663573,0.028143859
lpi_bgindy.mtx,2671,10880,66266,0.098665912,0.065227994,0.686740558,0.03992879,1.029198894,0.086590699,0.0441265,0.036834775
lpi_bgprtr.mtx,20,40,70,0.016730402,0.014342793,0.015089459,0.02629108,0.014536393,0.020756116,0.020889287,0.020802377
lpi_box1.mtx,231,261,651,0.02217529,0.019306622,0.022801303,0.027976536,0.016753738,0.024860613,0.026095322,0.02817572
lpi_ceria3d.mtx,3576,4400,21178,0.068953167,0.039984028,0.119110021,0.040141856,0.069712171,0.040609312,0.036022306,0.036647208
lpi_chemcom.mtx,288,744,1590,0.022438136,0.015259849,0.017819818,0.02969354,0.01508031,0.024297994,0.026052334,0.027454739
lpi_cplex1.mtx,3005,5224,10947,0.137967975,0.122779962,0.231506154,0.039788825,0.069587162,0.064737608,0.039138432,0.039194906
lpi_cplex2.mtx,224,378,1215,0.031584694,0.026463958,0.049327081,0.028676288,0.023461486,0.029485282,0.026569863,0.028363331
lpi_ex72a.mtx,197,215,467,0.018143673,0.015669038,0.015609593,0.027923942,0.014499278,0.022865257,0.023974537,0.026125874
lpi_ex73a.mtx,193,211,457,0.018128087,0.015572556,0.015585036,0.028359552,0.014524536,0.022849429,0.023922318,0.026026539
lpi_forest6.mtx,66,131,246,0.016783789,0.014536,0.01509434,0.026826609,0.014575187,0.021689296,0.021967228,0.022756707
lpi_galenet.mtx,8,14,22,0.016272189,0.013681592,0.013823437,0.024539877,0.013893274,0.019954649,0.020257827,0.020220588
lpi_gosh.mtx,3792,13455,99953,0.083062284,0.031062942,0.237598085,0.040286353,0.141166186,0.053873711,0.036971724,0.036285375
lpi_gran.mtx,2658,2525,20111,0.034011788,0.023051851,0.073204779,0.039440835,0.028437359,0.032861782,0.036212612,0.04373725
lpi_greenbea.mtx,2393,5596,31074,0.061210982,0.029799591,0.134590272,0.039755154,0.03586828,0.045088431,0.033332833,0.032134519
lpi_itest2.mtx,9,13,26,0.016139044,0.013800425,0.01395224,0.025477707,0.014061655,0.020108275,0.020272904,0.020304569
lpi_itest6.mtx,11,17,29,0.016681047,0.014118793,0.013999517,0.026435734,0.013955727,0.020006899,0.020336606,0.020216103
lpi_klein1.mtx,54,108,750,0.018152993,0.01584217,0.023400206,0.027716186,0.017161293,0.023558236,0.023483366,0.023396556
lpi_klein2.mtx,477,531,5062,0.039853874,0.016759425,0.033395458,0.035442595,0.018294347,0.026140078,0.025706588,0.026549392
lpi_klein3.mtx,994,1082,13101,0.044840026,0.017992938,0.056464473,0.036209162,0.0220488,0.028845836,0.028307268,0.029120613
lpi_mondou2.mtx,312,604,1208,0.020962214,0.01796563,0.019103496,0.028663289,0.015587298,0.024499316,0.026400621,0.028650033
lpi_pang.mtx,361,741,2933,0.031301026,0.015802759,0.028367628,0.031529837,0.017544594,0.026165306,0.026905048,0.02786513
lpi_pilot4i.mtx,410,1123,5264,0.040238957,0.019029269,0.051039157,0.034904731,0.024242368,0.029014664,0.026232972,0.026603325
lpi_qual.mtx,323,464,1646,0.023748377,0.015622701,0.018620647,0.029553555,0.015442204,0.024474745,0.026082272,0.027370154
lpi_reactor.mtx,318,808,2591,0.031431396,0.018065569,0.037247348,0.031090819,0.020139836,0.027430181,0.026359562,0.027535855
lpi_refinery.mtx,323,464,1626,0.023300971,0.015570537,0.01863856,0.029518821,0.015449738,0.024501236,0.026078589,0.027364293
lp_israel.mtx,174,316,2443,0.031820047,0.02062552,0.055876399,0.030171669,0.029133624,0.030150258,0.02549958,0.025817019
lpi_vol1.mtx,323,464,1646,0.023656393,0.015661722,0.018603179,0.029524399,0.015442132,0.024545366,0.026112891,0.027394524
lpi_woodinfe.mtx,35,89,140,0.016191523,0.01417004,0.01512124,0.026462527,0.014486005,0.021286301,0.021390374,0.021364261
lp_kb2.mtx,43,68,313,0.016476286,0.014420973,0.016508439,0.02681861,0.014926797,0.021445701,0.021212429,0.021152222
lp_ken_07.mtx,2426,3602,8404,0.036516427,0.029998322,0.039499071,0.039335638,0.025006509,0.03037186,0.031861937,0.03540785
lp_ken_11.mtx,14694,21349,49058,0.066325113,0.057619172,0.081092831,0.041862362,0.070827252,0.037820434,0.034948702,0.038385355
lp_ken_13.mtx,28632,42659,97246,0.084616519,0.077685182,0.1187356,0.043340816,0.135460393,0.043508003,0.03727192,0.041448847
lp_ken_18.mtx,105127,154699,358171,0.18222589,0.178349763,0.311083801,0.058285351,0.592159125,0.064663962,0.053597211,0.058337436
lpl1.mtx,32460,32460,328036,0.056592379,0.037843767,0.236812251,0.047145489,0.094413249,0.046848867,0.042234332,0.043136786
lpl2.mtx,3294,10881,32232,0.045129268,0.025342651,0.10255986,0.039295912,0.07404438,0.036804898,0.031779899,0.031972923
lpl3.mtx,10828,33686,100525,0.06598118,0.048487354,0.261926413,0.041820247,0.499607371,0.054367711,0.038489843,0.035908038
lp_lotfi.mtx,153,366,1136,0.031394224,0.026428438,0.05259868,0.028882335,0.024119408,0.031143339,0.027098267,0.02718744
lp_maros.mtx,846,1966,10137,0.046075074,0.024766554,0.086909554,0.036042154,0.031155923,0.034263117,0.027941438,0.027567508
lp_maros_r7.mtx,3136,9408,144848,0.078780611,0.017424089,0.102213155,0.04019869,0.021253403,0.03356163,0.032367223,0.031964536
lp_modszk1.mtx,687,1620,3168,0.024919472,0.016859808,0.023396218,0.032002424,0.015963156,0.025291596,0.026806113,0.029229137
lp_nug05.mtx,210,225,1050,0.018789088,0.014593873,0.015501701,0.026895492,0.014606968,0.023436715,0.025875453,0.027883262
lp_nug06.mtx,372,486,2232,0.021525909,0.01449313,0.0170168,0.029736409,0.014811423,0.024279475,0.026158498,0.027741871
