Matrix,row,col,nnz,Alphasparse_w_time_buf_s (ms),Alphasparse_w_time_anly_s (ms),Alphasparse_w_time_solv_s (ms),Alphasparse_w_time_totl_s (ms),Alphasparse_wo_time_buf_s (ms),Alphasparse_wo_time_anly_s (ms),Alphasparse_wo_time_solv_s (ms),Alphasparse_wo_time_totl_s (ms),cusparse_time_buf_s (ms),cusparse_time_anly_s (ms),cusparse_time_solv_s (ms),cusparse_time_totl_s (ms),Alphasparse_w_time_buf_d (ms),Alphasparse_w_time_anly_d (ms),Alphasparse_w_time_solv_d(ms),Alphasparse_w_time_totl_d (ms),Alphasparse_wo_time_buf_d (ms),Alphasparse_wo_time_anly_d (ms),Alphasparse_wo_time_solv_d (ms),Alphasparse_wo_time_totl_d (ms),cusparse_time_buf_d (ms),cusparse_time_anly_d (ms),cusparse_time_solv_d (ms),cusparse_time_totl_d (ms)
grid1_dual.mtx,224,224,1064,0.005664,18.7725,0.024176,18.8023,0.002464,0.009536,0.0304704,0.0424704,0.005824,22.7231,0.030988,22.7599,0.0072,20.2804,0.0268672,20.3145,0.00272,0.006784,0.040256,0.04976,0.006304,23.0475,0.0291808,23.0829
grid1.mtx,252,252,1204,0.006272,18.9231,0.014448,18.9439,0.002496,0.009376,0.0176864,0.0295584,0.00592,22.9167,0.015056,22.9376,0.007232,24.2652,0.0151008,24.2875,0.002688,0.006304,0.019224,0.028216,0.006944,23.0414,0.014448,23.0628
grid2_dual.mtx,3136,3136,15360,0.005888,18.9595,0.0350816,19.0005,0.002496,0.012064,0.0477952,0.0623552,0.005504,23.8314,0.0465653,23.8835,0.00704,19.8294,0.0376256,19.874,0.002688,0.006912,0.0525312,0.0621312,0.006592,22.8239,0.0436297,22.8741
grid2.mtx,3296,3296,16160,0.005696,19.3305,0.0177792,19.354,0.002496,0.00752,0.0219392,0.0319552,0.00592,22.5348,0.0147093,22.5554,0.008192,19.8687,0.0188416,19.8957,0.002688,0.006432,0.0243424,0.0334624,0.006496,22.5926,0.0139378,22.6131
gridgena.mtx,48962,48962,512084,0.007488,22.1328,1.26616,23.4065,0.002656,0.006976,1.79203,1.80166,0.005888,27.7648,1.75664,29.5273,0.189696,21.8671,1.3946,23.4514,0.003584,0.007072,2.67814,2.6888,0.006656,27.6364,1.73213,29.3752
gsm_106857.mtx,589446,589446,21758924,0.143904,23.7604,2.96896,26.8733,0.003392,0.00832,1.52357,1.53529,0.006944,27.0988,0.820525,27.9262,0.192,21.1621,2.70277,24.0569,0.003328,0.008736,1.53641,1.54847,0.007968,27.6803,1.06508,28.7533
GT01R.mtx,7980,7980,430909,0.006944,19.3406,1.05198,20.3995,0.00304,0.008,1.35688,1.36792,0.00528,30.071,1.11818,31.1944,0.0088,19.8174,1.03079,20.857,0.003104,0.008,1.51331,1.52441,0.006496,31.1691,1.36036,32.5359
gupta1.mtx,31802,31802,2164210,0.007904,19.6734,0.197024,19.8784,0.003968,0.007104,0.396176,0.407248,0.005216,49.1906,0.098288,49.2941,0.009728,21.142,0.220406,21.3722,0.003968,0.008608,0.471184,0.48376,0.006976,50.1877,0.119005,50.3137
gupta2.mtx,62064,62064,4248286,0.16848,21.9045,0.291152,22.3641,0.003136,0.007168,0.513037,0.523341,0.005824,47.1729,0.150438,47.3291,0.003712,24.1093,0.374294,24.4873,0.003424,0.00816,0.585411,0.596995,0.007648,46.6683,0.155757,46.8317
gupta3.mtx,16783,16783,9323427,0.006656,20.9227,1.0081,21.9375,0.00384,0.007872,15.8088,15.8205,0.006464,39.9845,3.29964,43.2906,0.008576,22.7949,1.04273,23.8462,0.004416,0.008064,19.8982,19.9107,0.00672,41.0542,3.72908,44.79
gyro_k.mtx,17361,17361,1021159,0.007616,23.279,5.24335,28.5299,0.002784,0.008608,4.00629,4.01769,0.005408,65.8905,5.67298,71.5689,0.00832,25.149,4.67388,29.8312,0.00272,0.007808,4.26316,4.27369,0.00592,63.3704,5.63353,69.0098
gyro_m.mtx,17361,17361,340431,0.007584,20.3954,1.63318,22.0362,0.002752,0.007456,1.53972,1.54993,0.005952,32.8512,2.39621,35.2533,0.009344,20.8631,1.54249,22.415,0.00272,0.007328,1.6314,1.64144,0.00688,29.0951,1.59092,30.6929
gyro.mtx,17361,17361,1021159,0.007168,22.3413,4.21732,26.5658,0.003584,0.008256,5.70127,5.71311,0.005344,60.3609,4.96612,65.3323,0.009248,24.935,4.67695,29.6212,0.003584,0.007808,4.8518,4.86319,0.006496,52.2526,4.07506,56.3342
H2O.mtx,67024,67024,2216736,0.166528,77.8088,87.4904,165.466,0.002912,0.00736,86.3302,86.3404,0.006144,376.25,49.4075,425.664,0.00432,120.485,95.4235,215.913,0.003104,0.008544,93.9779,93.9895,0.006912,364.888,59.3163,424.211
halfb.mtx,224617,224617,12387821,0.092224,28.9732,4.73388,33.7993,0.003968,0.006592,5.64805,5.65861,0.004192,69.2259,5.46717,74.6972,0.130816,28.0738,4.66665,32.8712,0.003968,0.00848,6.09104,6.10349,0.004224,71.6312,6.87898,78.5144
Hamrle1.mtx,32,32,125,0.005888,18.5834,0.0230784,18.6123,0.002784,0.006816,0.0175808,0.0271808,0.005504,22.6321,0.0216416,22.6592,0.007008,19.7952,0.0205184,19.8228,0.0032,0.006528,0.020896,0.030624,0.007072,22.879,0.0169984,22.9031
Hamrle2.mtx,5952,5952,28106,0.005568,20.9557,0.0394112,21.0007,0.002784,0.006176,0.0321664,0.0411264,0.005504,23.0159,0.0255538,23.0469,0.0064,20.5316,0.0343872,20.5724,0.003136,0.010592,0.037664,0.051392,0.006528,23.2012,0.022708,23.2304
Hamrle3.mtx,1447360,1447360,6961596,0.190912,21.0646,4.2813,25.5368,0.003296,0.009792,0.154368,0.167456,0.006656,23.6692,0.282362,23.9582,0.190784,20.3754,5.36429,25.9305,0.00352,0.010304,0.187952,0.201776,0.003776,23.481,0.279619,23.7644
hangGlider_1.mtx,360,360,3638,0.006272,18.9627,0.020848,18.9898,0.003072,0.011008,0.108086,0.122166,0.006112,22.7795,0.0270949,22.8127,0.007424,19.3182,0.0227584,19.3484,0.002944,0.006272,0.105814,0.11503,0.006304,23.0948,0.023472,23.1245
hangGlider_2.mtx,1647,1647,15487,0.006688,18.9041,0.036104,18.9469,0.0032,0.006368,0.367786,0.377354,0.00592,23.0332,0.026728,23.0658,0.008032,21.5161,0.033692,21.5578,0.002944,0.006592,0.407754,0.41729,0.006272,22.944,0.029692,22.9799
hangGlider_3.mtx,10260,10260,97264,0.0072,19.3335,0.124288,19.465,0.002816,0.00816,2.13317,2.14415,0.005536,25.2082,0.0655552,25.2793,0.01024,20.6539,0.126906,20.791,0.003168,0.007584,2.23108,2.24183,0.00736,24.9113,0.0653156,24.984
hangGlider_4.mtx,15561,15561,156449,0.00752,20.8746,0.203804,21.0859,0.002816,0.00768,3.68414,3.69464,0.005888,25.9857,0.144634,26.1362,0.0096,22.5357,0.204538,22.7498,0.003168,0.00784,3.34862,3.35963,0.00672,26.0346,0.142694,26.184
hangGlider_5.mtx,16011,16011,162363,0.007072,21.6149,0.177741,21.7998,0.002816,0.01408,3.79807,3.81497,0.005344,27.1829,0.141456,27.3297,0.007776,24.7902,0.171181,24.9692,0.00288,0.008672,3.50477,3.51633,0.006784,25.5164,0.150678,25.6739
Harvard500.mtx,500,500,3063,0.005888,18.6076,0.0361312,18.6497,0.002944,0.006592,0.0522304,0.0617664,0.005824,23.2902,0.05024,23.3463,0.007104,19.5964,0.0363712,19.6399,0.002688,0.006432,0.04936,0.05848,0.006112,22.7651,0.0413184,22.8125
hcircuit.mtx,105676,105676,513120,0.003008,19.3582,0.259824,19.6211,0.003136,0.007744,0.055488,0.066368,0.00448,26.5359,0.0636114,26.604,0.12912,20.4783,0.254378,20.8618,0.00288,0.00832,0.06568,0.07688,0.00288,24.1974,0.0525952,24.2529
heart1.mtx,3557,3557,1387773,0.0064,22.0445,6.16151,28.2125,0.002528,0.00752,2.15539,2.16544,0.0056,78.0833,2.10364,80.1925,0.00768,22.4949,5.76826,28.2709,0.002528,0.00816,2.17805,2.18874,0.006144,84.6416,2.41764,87.0654
heart2.mtx,2339,2339,682797,0.006464,19.5521,2.55923,22.1178,0.002688,0.00784,1.67269,1.68322,0.005856,52.189,1.3587,53.5536,0.008064,21.1121,3.41072,24.5309,0.003168,0.007712,2.3144,2.32528,0.005952,48.1092,1.28743,49.4025
heart3.mtx,2339,2339,682797,0.006368,19.8703,2.58208,22.4588,0.002784,0.007232,1.67503,1.68505,0.005312,55.9419,1.55074,57.4979,0.008128,22.8595,3.15406,26.0217,0.002816,0.008,2.03657,2.04739,0.006112,46.2287,1.21768,47.4525
helm2d03.mtx,392257,392257,2741935,0.116832,18.9606,1.70515,20.7826,0.003936,0.009568,0.11815,0.131654,0.006432,22.3721,0.088976,22.4675,0.165568,25.0595,1.24328,26.4683,0.003072,0.009344,0.102064,0.11448,0.002816,22.4626,0.081232,22.5466
helm3d01.mtx,32226,32226,428444,0.00768,18.5719,0.162822,18.7424,0.00384,0.007584,0.092272,0.103696,0.005472,24.7366,0.0564704,24.7985,0.009216,19.1837,0.11016,19.3031,0.00272,0.008064,0.0832064,0.0939904,0.006912,22.8085,0.0631488,22.8786
hep-th.mtx,8361,8361,39863,0.005728,18.8022,0.0587392,18.8667,0.002816,0.006688,0.0821792,0.0916832,0.005856,23.2262,0.0789056,23.3109,0.008384,20.2971,0.0616992,20.3671,0.002752,0.006912,0.0796032,0.0892672,0.006656,23.5874,0.08398,23.6781
HEP-th.mtx,27240,27240,369638,0.008256,19.0253,0.291222,19.3248,0.00304,0.006464,0.667075,0.676579,0.00608,27.8788,0.386493,28.2714,0.01072,19.8526,0.304992,20.1684,0.002688,0.008352,0.559034,0.570074,0.007232,30.5971,0.374176,30.9785
HEP-th-new.mtx,27770,27770,380538,0.008192,19.3655,0.2868,19.6605,0.00288,0.006976,0.597971,0.607827,0.006048,29.2027,0.50711,29.7158,0.010496,19.7791,0.287014,20.0766,0.003168,0.012288,0.588211,0.603667,0.006976,27.2393,0.381286,27.6276
hi2010.mtx,25016,25016,149142,0.007648,19.2714,0.0936384,19.3727,0.00288,0.008,0.0740672,0.0849472,0.00576,22.7659,0.048448,22.8201,0.010496,21.1098,0.0778496,21.1981,0.002688,0.007936,0.0714944,0.0821184,0.006016,23.1862,0.040644,23.2329
hollywood-2009.mtx,1139905,1139905,113891327,0.19632,396.232,150.86,547.288,0.004384,0.007424,816.721,816.733,0.006656,3667.96,151.954,3819.92,0.203392,403.655,164.874,568.733,0.003648,0.009664,858.073,858.087,0.008448,3646.98,163.252,3810.24
hood.mtx,220542,220542,10768436,0.093184,21.7361,2.09181,23.9211,0.004608,0.006464,2.14976,2.16083,0.00336,35.8612,1.70672,37.5713,0.142944,23.2167,1.94156,25.3012,0.003968,0.009248,2.26908,2.2823,0.005216,34.7645,2.04975,36.8195
Hook_1498.mtx,1498023,1498023,60917445,0.161472,48.7935,23.2418,72.1968,0.003808,0.008512,36.3044,36.3167,0.006592,304.866,30.5778,335.451,0.21648,52.7567,22.8715,75.8447,0.00384,0.009024,37.8012,37.814,0.007552,262.102,33.6761,295.786
hor_131.mtx,434,434,4710,0.00608,18.9654,0.0693184,19.0408,0.002624,0.00592,0.103424,0.111968,0.005536,23.1401,0.0760736,23.2217,0.006912,19.7555,0.075408,19.8378,0.002528,0.007232,0.105027,0.114787,0.006112,22.893,0.0825458,22.9816
HTC_336_4438.mtx,226340,226340,904522,0.109568,19.0831,0.407597,19.6003,0.00272,0.007712,0.054384,0.064816,0.002784,24.0843,0.0376,24.1247,0.137568,23.8592,0.442912,24.4397,0.002816,0.008128,0.0612864,0.0722304,0.002816,24.6113,0.0397568,24.6539
HTC_336_9129.mtx,226340,226340,883422,0.093632,19.1666,0.486147,19.7464,0.003264,0.007776,0.066816,0.077856,0.003392,24.4592,0.0446811,24.5072,0.13984,19.9725,0.471245,20.5836,0.003392,0.006944,0.0800032,0.0903392,0.003232,24.8394,0.038932,24.8815
hugebubbles-00000.mtx,18318143,18318143,73258305,0.310912,34.3635,61.4708,96.1451,0.0048,0.027104,3.42613,3.45804,0.006528,46.8239,4.61811,51.4485,0.368032,37.033,64.3556,101.757,0.004224,0.010208,3.91998,3.93441,0.00992,55.2758,6.54362,61.8294
hugebubbles-00010.mtx,19458087,19458087,77817615,0.328544,38.7334,66.2673,105.329,0.004928,0.011296,3.85962,3.87584,0.006912,56.3991,6.00545,62.4115,2.73421,34.7285,68.7817,106.244,0.004096,0.008704,3.92018,3.93298,0.008192,53.109,5.90462,59.0218
hugebubbles-00020.mtx,21198119,21198119,84778477,2.03075,41.7166,71.3502,115.098,0.004512,0.00944,3.84106,3.85501,0.00448,61.4798,6.60045,68.0847,0.39024,36.2067,75.3048,111.902,0.004832,0.009792,4.56401,4.57864,0.008416,62.5227,7.27773,69.8088
hugetrace-00000.mtx,4588484,4588484,18346750,0.211808,24.2044,23.9817,48.3979,0.004448,0.008896,0.816794,0.830138,0.006208,28.0824,1.024,29.1126,0.237568,24.1429,19.6872,44.0678,0.004224,0.009568,1.05378,1.06757,0.00528,28.8876,1.3694,30.2623
hugetrace-00010.mtx,12057441,12057441,48221799,0.260896,30.508,40.4509,71.2198,0.003264,0.009216,1.99449,2.00697,0.005056,42.7691,3.83169,46.6058,0.347872,34.1922,42.7424,77.2824,0.004352,0.008768,2.64941,2.66253,0.007744,41.9515,4.02072,45.98
hugetrace-00020.mtx,16002413,16002413,64000039,0.293344,36.9748,53.7769,91.0451,0.003936,0.00976,2.80194,2.81564,0.006304,46.2588,4.32146,50.5866,0.376992,36.0348,57.2938,93.7056,0.004448,0.009632,4.12619,4.14027,0.008352,48.5537,4.96105,53.5231
hugetric-00000.mtx,5824554,5824554,23291600,0.2136,30.3121,19.2501,49.7758,0.004384,0.009632,1.22132,1.23533,0.006912,31.6392,1.85308,33.4992,0.291968,25.2314,20.373,45.8964,0.004128,0.009792,1.43449,1.44841,0.007264,32.777,2.40762,35.1918
hugetric-00010.mtx,6592765,6592765,26364473,0.220128,25.0615,22.0789,47.3605,0.004448,0.010432,1.45866,1.47354,0.00448,32.7827,2.02912,34.8163,0.305856,25.4715,23.1744,48.9518,0.004448,0.009824,1.63889,1.65316,0.007072,33.9232,2.38908,36.3194
hugetric-00020.mtx,7122792,7122792,28484346,2.2912,26.4745,23.6697,52.4354,0.003456,0.009568,1.21305,1.22608,0.006496,33.0985,1.91893,35.0239,1.51558,26.6868,32.2706,60.473,0.004064,0.009152,1.57694,1.59015,0.007712,34.3344,2.54797,36.8901
human_gene1.mtx,22283,22283,24669643,0.006688,105.502,14.8369,120.346,0.003584,0.007104,17.7488,17.7595,0.005184,1017.55,16.473,1034.02,0.008992,94.9257,15.5916,110.526,0.003936,0.00768,18.3779,18.3895,0.007296,1016.65,18.3724,1035.03
human_gene2.mtx,14340,14340,18068388,0.006656,76.7806,18.0531,94.8403,0.004096,0.008544,19.1295,19.1421,0.005504,780.668,12.6065,793.28,0.008576,85.2896,14.8665,100.165,0.004448,0.00768,21.2494,21.2615,0.006624,836.712,14.101,850.819
hvdc1.mtx,24842,24842,159981,0.008224,19.9803,0.0873248,20.0758,0.002688,0.006432,0.107805,0.116925,0.006176,23.2172,0.0592416,23.2827,0.230368,21.154,0.0943456,21.4787,0.002656,0.00672,0.103674,0.11305,0.006624,22.9882,0.0606862,23.0555
hvdc2.mtx,189860,189860,1347389,0.095296,19.4232,0.538467,20.057,0.002976,0.007968,0.343411,0.354355,0.00448,24.7484,0.331533,25.0844,0.140864,19.904,0.776528,20.8214,0.003424,0.008352,0.414339,0.426115,0.006976,23.8774,0.271264,24.1556
hydr1c.mtx,5308,5308,29058,0.006336,18.5014,0.0238432,18.5316,0.002976,0.007264,0.0461536,0.0563936,0.00512,23.1537,0.026284,23.1851,0.011488,20.3108,0.027552,20.3499,0.003232,0.007552,0.0508288,0.0616128,0.006528,26.3814,0.022788,26.4107
hydr1.mtx,5308,5308,29058,0.006464,18.6209,0.0256,18.6529,0.003008,0.007328,0.0469856,0.0573216,0.005248,24.7279,0.0241707,24.7574,0.008032,19.9599,0.0276864,19.9956,0.002784,0.00752,0.0448462,0.0551502,0.005888,22.9814,0.02338,23.0106
ia2010.mtx,216007,216007,1237177,0.097184,19.7337,0.455846,20.2868,0.0032,0.0072,0.124269,0.134669,0.003424,22.8921,0.071644,22.9672,0.182368,20.0156,0.504675,20.7027,0.002688,0.008416,0.10601,0.117114,0.005728,22.3373,0.0739808,22.417
ibm32.mtx,32,32,126,0.006496,20.2228,0.017792,20.2471,0.002784,0.007232,0.021552,0.031568,0.005664,23.0796,0.0220416,23.1074,0.007008,21.6242,0.019344,21.6505,0.002592,0.006592,0.0204608,0.0296448,0.006336,22.6073,0.0207648,22.6344
ibm_matrix_2.mtx,51448,51448,1056610,0.00816,19.5295,0.486246,20.0239,0.003072,0.007456,2.4504,2.46093,0.006624,25.7409,0.617434,26.3649,0.171648,21.3434,0.387674,21.9027,0.003264,0.0072,2.77896,2.78943,0.0072,24.6693,0.395357,25.0719
iChem_Jacobian.mtx,274087,274087,4137369,0.078048,25.3599,1.44054,26.8785,0.003488,0.013248,2.31979,2.33652,0.00448,25.9079,1.17224,27.0846,0.147616,24.0824,1.254,25.484,0.004448,0.008256,3.43082,3.44352,0.003584,25.3572,0.952138,26.3129
id2010.mtx,149842,149842,878106,0.105344,18.8313,0.474112,19.4108,0.003456,0.007584,0.189437,0.200477,0.004032,23.0935,0.113942,23.2115,0.111392,20.8042,0.45361,21.3692,0.003808,0.008928,0.218736,0.231472,0.00352,22.5694,0.0835328,22.6565
igbt3.mtx,10938,10938,234006,0.007296,18.5673,0.552499,19.1271,0.003424,0.007904,0.536058,0.547386,0.005568,27.1398,0.831459,27.9769,0.012736,21.9984,0.49392,22.5051,0.00448,0.007744,0.737907,0.750131,0.006592,25.1045,0.612147,25.7232
il2010.mtx,451554,451554,2616018,0.12368,19.2955,1.75993,21.1791,0.00352,0.009216,0.250867,0.263603,0.004192,22.8183,0.155037,22.9775,0.190176,20.1412,1.52229,21.8537,0.004448,0.006976,0.360147,0.371571,0.007232,23.2232,0.146272,23.3767
Ill_Stokes.mtx,20896,20896,196592,0.00784,18.993,0.0830624,19.0839,0.003168,0.006432,0.0648608,0.0744608,0.005568,23.0246,0.043104,23.0733,0.008384,19.5579,0.0670528,19.6333,0.003232,0.007072,0.068192,0.078496,0.006656,24.2051,0.0395072,24.2513
impcol_a.mtx,207,207,771,0.00576,18.7143,0.0191008,18.7391,0.002784,0.010848,0.0268192,0.0404512,0.006112,22.6576,0.0248896,22.6886,0.006528,19.9008,0.0304096,19.9377,0.002976,0.006368,0.0229184,0.0322624,0.006432,23.2848,0.0211378,23.3124
impcol_b.mtx,59,59,354,0.006272,18.9674,0.0271264,19.0008,0.003072,0.00688,0.0405653,0.0505173,0.005504,22.7317,0.028272,22.7655,0.007232,19.8599,0.0335264,19.9007,0.002528,0.006176,0.0338667,0.0425707,0.006176,23.0901,0.02608,23.1223
impcol_c.mtx,137,137,497,0.0064,18.6953,0.0312544,18.7329,0.002784,0.006592,0.0430144,0.0523904,0.00608,23.0324,0.0379968,23.0764,0.0072,19.8813,0.0403808,19.9289,0.002528,0.011328,0.0405312,0.0543872,0.006432,22.7456,0.0357248,22.7877
impcol_d.mtx,425,425,1729,0.006176,18.9045,0.0263872,18.9371,0.002688,0.00816,0.03448,0.045328,0.005952,22.7517,0.030408,22.7881,0.006944,20.1804,0.0332768,20.2206,0.002528,0.006624,0.03872,0.047872,0.006464,23.1261,0.0294293,23.162
impcol_e.mtx,225,225,1477,0.006144,19.054,0.0338432,19.094,0.002688,0.006752,0.048192,0.057632,0.006016,22.6583,0.040768,22.7051,0.006592,19.9436,0.0417632,19.9919,0.002496,0.006752,0.055808,0.065056,0.006688,23.04,0.0416288,23.0883
in-2004.mtx,1382908,1382908,17922551,0.170752,30.2647,8.91865,39.3541,0.004448,0.008736,5.49142,5.5046,0.00656,213.951,6.12188,220.079,0.2088,30.0486,9.22013,39.4775,0.004,0.0096,5.00957,5.02317,0.008192,253.346,6.62406,259.979
in2010.mtx,267071,267071,1548787,0.084224,19.5514,0.621421,20.2571,0.004448,0.007776,0.236899,0.249123,0.002784,22.822,0.0804096,22.9051,0.144288,20.105,0.693219,20.9425,0.00384,0.007424,0.215347,0.226611,0.002656,22.4015,0.0856992,22.4899
init_adder1.mtx,1813,1813,11168,0.006048,19.9782,0.0417056,20.026,0.002816,0.011744,0.500547,0.515107,0.005888,23.1487,0.040208,23.1948,0.007808,20.0723,0.0391552,20.1193,0.0032,0.007136,0.502048,0.512384,0.006176,22.9659,0.0326,23.0047
inlet.mtx,11730,11730,328323,0.007328,20.4146,2.28804,22.7099,0.002816,0.007808,4.5344,4.54502,0.0056,38.1373,2.77283,40.9157,0.008352,20.4471,2.69764,23.1531,0.00352,0.007968,5.25632,5.26781,0.006976,34.8619,2.6091,37.4779
inline_1.mtx,503712,503712,36816342,0.125504,42.4776,3.99616,46.5992,0.003744,0.007488,7.67713,7.68836,0.00448,94.1172,6.48084,100.603,0.17504,34.1,5.25055,39.5256,0.00384,0.00928,8.45075,8.46387,0.003808,83.6315,5.94153,89.5769
ins2.mtx,309412,309412,2751484,0.114592,101.055,10.6236,111.793,0.00288,0.007488,135.905,135.916,0.004224,85.1909,5.87765,91.0728,0.16816,101.945,9.53671,111.65,0.003264,0.015552,133.538,133.557,0.00688,85.6485,6.44011,92.0955
internet.mtx,124651,124651,319680,0.002784,19.2292,0.230803,19.4628,0.002688,0.007488,0.102,0.112176,0.004544,23.1812,0.0568128,23.2426,0.002688,21.7335,0.252198,21.9884,0.002688,0.007968,0.105997,0.116653,0.002688,23.1796,0.0599716,23.2423
invextr1_new.mtx,30412,30412,1793881,0.007552,19.834,0.681069,20.5226,0.002656,0.008288,0.925242,0.936186,0.006432,31.0236,0.804278,31.8344,0.007392,21.3559,0.886243,22.2495,0.004448,0.008128,1.5671,1.57967,0.006048,31.5899,0.940317,32.5363
iprob.mtx,3001,3001,9001,0.00592,18.8766,0.0255328,18.908,0.00272,0.007136,0.0161728,0.0260288,0.006208,23.4922,0.0142756,23.5127,0.007968,19.9101,0.0340768,19.9522,0.003648,0.010464,0.022144,0.036256,0.006944,23.3851,0.0140928,23.4061
italy_osm.mtx,6686493,6686493,20714449,0.2432,146.269,24.8891,171.401,0.004,0.009568,10.6342,10.6478,0.006944,48.1378,6.86418,55.0089,0.276672,134.4,26.2827,160.96,0.003296,0.009856,10.7616,10.7748,0.004832,52.8524,9.21618,62.0734
jagmesh1.mtx,936,936,6264,0.006368,18.2769,0.157395,18.4406,0.002464,0.007744,0.184934,0.195142,0.005312,23.2164,0.238138,23.4599,0.007232,21.2524,0.17889,21.4385,0.002496,0.006944,0.195984,0.205424,0.006336,23.0502,0.19441,23.251
jagmesh2.mtx,1009,1009,6865,0.007008,18.3486,0.158979,18.5146,0.002496,0.007712,0.180237,0.190445,0.005888,23.0998,0.203091,23.3088,0.007648,19.3568,0.176963,19.5414,0.002496,0.0072,0.193635,0.203331,0.006752,23.4973,0.195011,23.699
jagmesh3.mtx,1089,1089,7361,0.005824,18.9609,0.181235,19.148,0.002496,0.007616,0.214451,0.224563,0.005376,23.3164,0.216563,23.5383,0.006752,20.6548,0.199968,20.8615,0.002496,0.007232,0.216349,0.226077,0.006368,23.2933,0.21224,23.5119
jagmesh4.mtx,1440,1440,9504,0.005792,18.8887,0.221421,19.1159,0.002464,0.01088,0.242506,0.25585,0.005664,23.6546,0.28775,23.948,0.007392,20.3158,0.243987,20.5672,0.002464,0.010528,0.261142,0.274134,0.006176,23.2251,0.290467,23.5217
jagmesh5.mtx,1180,1180,7750,0.006496,19.3865,0.156496,19.5495,0.002656,0.0064,0.177274,0.18633,0.005664,23.4608,0.202781,23.6693,0.007648,25.6428,0.197216,25.8476,0.00256,0.007008,0.180189,0.189757,0.006976,24.414,0.23161,24.6526
jagmesh6.mtx,1377,1377,8993,0.006496,18.6541,0.202442,18.8631,0.002528,0.006464,0.234186,0.243178,0.0056,23.7644,0.324195,24.0942,0.0072,19.7519,0.228416,19.9875,0.002592,0.006336,0.253843,0.262771,0.0064,23.4739,0.289904,23.7702
jagmesh7.mtx,1138,1138,7450,0.006976,18.7445,0.170848,18.9224,0.002496,0.006944,0.189965,0.199405,0.005536,23.2688,0.232525,23.5069,0.007008,19.6828,0.188515,19.8783,0.002688,0.00848,0.226173,0.237341,0.006304,24.3175,0.225446,24.5492
jagmesh8.mtx,1141,1141,7465,0.0064,18.9799,0.135418,19.1218,0.002496,0.00688,0.170822,0.180198,0.005504,23.1667,0.193325,23.3655,0.007328,19.7766,0.157232,19.9412,0.002592,0.006304,0.199418,0.208314,0.006464,23.1919,0.185875,23.3842
jagmesh9.mtx,1349,1349,9101,0.005856,18.6468,0.131741,18.7844,0.002464,0.006592,0.157654,0.16671,0.006112,23.3723,0.145286,23.5237,0.007552,21.8342,0.145706,21.9875,0.002496,0.006528,0.168499,0.177523,0.006368,23.0615,0.15487,23.2227
jan99jac020.mtx,6774,6774,38692,0.006112,19.0317,0.654189,19.692,0.002496,0.006208,0.864458,0.873162,0.005632,25.9672,0.895402,26.8683,0.008448,28.6502,0.831046,29.4897,0.002528,0.007264,0.907971,0.917763,0.00608,26.3668,1.05035,27.4233
jan99jac020sc.mtx,6774,6774,38692,0.00672,19.1456,0.656486,19.8088,0.002496,0.006784,0.863427,0.872707,0.00528,26.9784,0.898304,27.882,0.008416,20.6765,0.801114,21.486,0.002496,0.007456,0.906522,0.916474,0.00624,26.2062,1.14732,27.3598
jan99jac040.mtx,13694,13694,82842,0.008352,20.0712,1.35539,21.4349,0.002528,0.006624,1.72798,1.73714,0.00528,31.9808,2.08766,34.0737,0.00816,22.0698,1.61652,23.6945,0.002816,0.00816,1.80036,1.81134,0.006496,30.9893,2.33815,33.334
jan99jac040sc.mtx,13694,13694,82842,0.007232,20.3715,1.35697,21.7357,0.002496,0.00736,1.73345,1.7433,0.004992,31.634,2.29172,33.9308,0.008096,20.728,1.61375,22.3498,0.002976,0.008704,2.01618,2.02786,0.006848,31.0036,2.34133,33.3518
jan99jac060.mtx,20614,20614,127182,0.006816,20.8699,2.37296,23.2496,0.002688,0.011744,2.5587,2.57314,0.005152,36.4859,3.42179,39.9128,0.008736,21.8757,2.42612,24.3106,0.002912,0.00832,3.01346,3.02469,0.007168,35.2696,3.48653,38.7633
jan99jac060sc.mtx,20614,20614,127182,0.0064,20.7836,2.53613,23.3261,0.003104,0.011904,2.86886,2.88387,0.005888,36.2002,3.6272,39.8333,0.008192,21.4441,2.84946,24.3017,0.002944,0.006432,3.00604,3.01542,0.006688,35.2051,3.4251,38.6368
jan99jac080.mtx,27534,27534,171522,0.007584,22.0567,3.69408,25.7584,0.0032,0.01136,4.29932,4.31388,0.006208,38.7894,4.16911,42.9647,0.009536,22.8728,4.1288,27.0111,0.002912,0.00784,4.0495,4.06025,0.00656,38.8288,4.41239,43.2477
jan99jac080sc.mtx,27534,27534,171522,0.007776,22.3674,3.98688,26.3621,0.003424,0.011648,4.32757,4.34264,0.005664,38.5954,4.16185,42.7629,0.010144,22.2878,3.26917,25.5671,0.003072,0.00784,3.99195,4.00286,0.006272,37.7804,3.90896,41.6957
