filename,cow,col,nnz,alpha_mv_time_gather4[ms],mkl_mv_time_gather4[ms],alpha_mv_time_plain[ms],mkl_mv_time_plain[ms],alpha_mv_time_shuffle[ms],mkl_mv_time_shuffle[ms],alpha_mv_time_sse[ms],mkl_mv_time_sse[ms],alpha_mv_time_vgather[ms],mkl_mv_time_vgather[ms]
lp_nug08.mtx,912,1632,7296,0.018565,0.011403,0.008715,0.011426,0.008332,0.007344,0.007953,0.00716,0.016914,0.011441
lp_nug12.mtx,3192,8856,38304,0.076231,0.053967,0.036511,0.03183,0.034296,0.032598,0.032032,0.031646,0.078085,0.048064
lp_nug15.mtx,6332,22276,94950,0.186457,0.118924,0.086666,0.083995,0.083926,0.118979,0.08186,0.083197,0.172538,0.087269
lp_nug20.mtx,15240,72600,304800,0.623618,0.228808,0.260724,0.360338,0.240577,0.359647,0.232966,0.232466,0.587667,0.35841
lp_nug30.mtx,52260,379352,1567800,2.845283,1.583837,1.504714,1.985226,1.498408,1.76557,3.924806,3.931486,2.909283,2.43299
lp_osa_07.mtx,1120,25068,144812,0.25635,0.113437,0.102452,0.112449,0.089914,0.094313,0.093777,0.092549,0.25903,0.111937
lp_osa_14.mtx,2340,54800,317097,0.567561,0.227418,0.224838,0.243369,0.200025,0.198515,0.205892,0.216131,0.566479,0.223828
lp_osa_30.mtx,4352,104376,604488,1.078995,0.393174,0.433376,0.388076,0.387684,0.389108,0.652489,0.913857,1.321802,0.396648
lp_osa_60.mtx,10280,243248,1408073,2.581911,1.142515,2.044945,1.273791,1.010866,1.231794,2.154912,1.927741,2.546465,1.570717
lp_pds_02.mtx,2956,7716,16571,0.033549,0.032329,0.021212,0.03221,0.021142,0.023706,0.022612,0.024462,0.034414,0.024136
lp_pds_06.mtx,9884,29352,63220,0.127416,0.118042,0.077912,0.083739,0.076073,0.118747,0.085229,0.082623,0.130255,0.118852
lp_pds_10.mtx,16560,49932,107605,0.221386,0.152377,0.137128,0.153289,0.148039,0.152694,0.13697,0.178462,0.228194,0.151212
lp_pds_20.mtx,33876,108176,232647,0.541335,0.380169,0.339732,0.37924,0.328733,0.381585,0.332791,0.393909,0.555433,0.400925
lp_perold.mtx,628,1508,6148,0.013336,0.006341,0.007079,0.006347,0.007677,0.006407,0.00681,0.006217,0.012701,0.009082
lp_pilot4.mtx,412,1124,5264,0.010762,0.005059,0.005858,0.005146,0.00569,0.00511,0.005511,0.005654,0.011118,0.008913
lp_pilot87.mtx,2032,6680,74949,0.145082,0.060261,0.065561,0.074861,0.060054,0.060052,0.057851,0.060667,0.151698,0.060339
lp_pilot_ja.mtx,940,2268,14977,0.029215,0.017712,0.014545,0.01775,0.01392,0.013319,0.013355,0.013261,0.031216,0.018634
lp_pilot.mtx,1444,4860,44375,0.086828,0.038383,0.040828,0.047338,0.036487,0.037752,0.03608,0.037593,0.092286,0.037849
lp_pilotnov.mtx,976,2448,13331,0.025892,0.016667,0.013418,0.016843,0.01367,0.016857,0.012405,0.012105,0.027698,0.012288
lp_pilot_we.mtx,724,2928,9265,0.018016,0.011893,0.009462,0.008318,0.009147,0.017997,0.008795,0.008247,0.019078,0.008322
lp_qap12.mtx,3192,8856,38304,0.07609,0.049801,0.035933,0.048421,0.033791,0.048973,0.032164,0.031208,0.078286,0.032546
lp_qap15.mtx,6332,22276,94950,0.165646,0.08537,0.086318,0.083841,0.084247,0.117804,0.083436,0.083641,0.165634,0.083952
lp_qap8.mtx,912,1632,7296,0.016201,0.011455,0.00861,0.011394,0.008339,0.00834,0.007925,0.007185,0.018558,0.007192
lp_recipe.mtx,92,204,687,0.00238,0.002159,0.001918,0.001721,0.001916,0.001324,0.001782,0.001189,0.002531,0.001712
lp_sc105.mtx,108,164,340,0.001654,0.001238,0.001654,0.000972,0.00161,0.000962,0.001654,0.000883,0.001654,0.000959
lp_sc205.mtx,208,320,665,0.002124,0.002473,0.00223,0.001397,0.002078,0.001858,0.001963,0.001278,0.002169,0.001331
lp_sc50a.mtx,52,80,160,0.001374,0.000954,0.001405,0.00076,0.001432,0.000918,0.001267,0.000651,0.001381,0.000941
lp_sc50b.mtx,52,80,148,0.001318,0.000904,0.001463,0.000924,0.001297,0.000736,0.001366,0.00062,0.001326,0.000935
lp_scagr25.mtx,472,672,1725,0.004291,0.002679,0.003521,0.002588,0.003621,0.003626,0.00328,0.002528,0.004213,0.003604
lp_scagr7.mtx,132,188,465,0.002002,0.001147,0.001855,0.001426,0.00181,0.001153,0.001694,0.001033,0.002012,0.001421
lp_scfxm1.mtx,332,600,2732,0.006207,0.003467,0.004034,0.003379,0.003924,0.00338,0.003689,0.003227,0.006389,0.004748
lp_scfxm2.mtx,660,1200,5469,0.012024,0.005975,0.006716,0.008578,0.006623,0.008553,0.006305,0.00589,0.012639,0.008577
lp_scfxm3.mtx,992,1800,8206,0.016245,0.008745,0.009392,0.00866,0.009279,0.008675,0.009015,0.008605,0.016709,0.012413
lp_scorpion.mtx,388,468,1534,0.004505,0.003484,0.003456,0.003457,0.004285,0.003543,0.003293,0.002505,0.004668,0.003489
lp_scrs8.mtx,492,1276,3288,0.007097,0.007898,0.004734,0.004308,0.004431,0.0043,0.004367,0.004146,0.007103,0.004349
lp_scsd1.mtx,80,760,2388,0.005495,0.002144,0.058829,0.002975,0.002819,0.002169,0.002664,0.002025,0.005549,0.002167
lp_scsd6.mtx,148,1352,4316,0.009149,0.00345,0.004444,0.003464,0.004973,0.00481,0.003847,0.003279,0.009245,0.003376
lp_scsd8.mtx,400,2752,8584,0.017013,0.006557,0.007814,0.009829,0.008157,0.009856,0.006921,0.006405,0.018119,0.006535
lp_sctap1.mtx,300,660,1872,0.004536,0.004517,0.003281,0.003789,0.003178,0.003793,0.003087,0.00263,0.00465,0.003838
lp_sctap2.mtx,1092,2500,7334,0.014433,0.011926,0.009136,0.008251,0.008878,0.011885,0.008644,0.008804,0.014627,0.011061
lp_sctap3.mtx,1480,3340,9734,0.018368,0.01088,0.011675,0.015779,0.011399,0.010723,0.011149,0.01168,0.018939,0.01164
lp_share1b.mtx,120,256,1179,0.003219,0.001689,0.002302,0.00224,0.002215,0.002234,0.002172,0.001539,0.003343,0.002238
lp_share2b.mtx,96,164,777,0.002561,0.001808,0.001947,0.001371,0.001859,0.001413,0.001869,0.001278,0.003408,0.001797
lp_shell.mtx,536,1780,3558,0.007651,0.004889,0.006227,0.006422,0.004986,0.00469,0.004823,0.004635,0.008812,0.004861
lp_ship04l.mtx,404,2168,6380,0.012909,0.005883,0.006836,0.008007,0.00654,0.005908,0.006297,0.005844,0.01471,0.007012
lp_ship04s.mtx,404,1508,4400,0.009315,0.004685,0.00522,0.004428,0.005047,0.004518,0.005032,0.004343,0.009496,0.004461
lp_ship08l.mtx,780,4364,12882,0.025503,0.011092,0.012576,0.011036,0.012478,0.015199,0.011493,0.010991,0.025935,0.015209
lp_ship08s.mtx,780,2468,7194,0.014888,0.009736,0.008105,0.006954,0.007763,0.009719,0.007612,0.006901,0.015114,0.007014
lp_ship12l.mtx,1152,5536,16276,0.031308,0.021021,0.015393,0.019388,0.014972,0.013967,0.014387,0.014655,0.031023,0.019469
lp_ship12s.mtx,1152,2872,8284,0.017582,0.011602,0.009595,0.008285,0.009293,0.009355,0.008946,0.008207,0.017733,0.008217
lp_sierra.mtx,1228,2736,8001,0.01668,0.009425,0.010446,0.009491,0.009978,0.013522,0.0097,0.009391,0.017381,0.00952
lp_stair.mtx,356,616,4003,0.008362,0.00576,0.004956,0.005722,0.004584,0.005746,0.00447,0.004009,0.010942,0.004145
lp_standata.mtx,360,1276,3230,0.007579,0.003639,0.004456,0.004895,0.004087,0.004928,0.004041,0.003817,0.007223,0.003667
lp_standgub.mtx,364,1384,3339,0.007896,0.005061,0.004502,0.006556,0.004145,0.00498,0.004057,0.003514,0.007524,0.003715
lp_standmps.mtx,468,1276,3878,0.008317,0.008191,0.005193,0.006041,0.005004,0.004405,0.004817,0.004244,0.008587,0.004452
lp_stocfor1.mtx,120,168,501,0.001953,0.00114,0.001798,0.001496,0.001722,0.001493,0.001744,0.001012,0.001941,0.001464
lp_stocfor2.mtx,2160,3048,9357,0.017653,0.01194,0.013345,0.011996,0.012842,0.016676,0.012741,0.012007,0.021999,0.016725
lp_stocfor3.mtx,16676,23544,76473,0.135071,0.124677,0.098063,0.086051,0.096043,0.124449,0.094406,0.085912,0.139326,0.1246
lp_truss.mtx,1000,8808,27836,0.052555,0.019449,0.022271,0.01946,0.020969,0.028423,0.020753,0.019264,0.05301,0.029743
lp_tuff.mtx,336,628,4561,0.010148,0.004483,0.005353,0.00589,0.004997,0.004503,0.004865,0.004316,0.013056,0.00448
lp_vtp_base.mtx,200,348,1051,0.003006,0.002004,0.002668,0.002007,0.002511,0.001975,0.002342,0.001877,0.003179,0.002564
lp_wood1p.mtx,244,2596,70216,0.124081,0.041199,0.046838,0.039861,0.040651,0.050291,0.041406,0.040393,0.145494,0.051206
lp_woodw.mtx,1100,8420,37487,0.068674,0.02557,0.054205,0.025669,0.027414,0.027161,0.025696,0.02571,0.075869,0.025605
lshp1009.mtx,1012,1012,6865,0.013239,0.008816,0.00918,0.01347,0.009695,0.01015,0.009148,0.008731,0.013726,0.015474
lshp1270.mtx,1272,1272,8668,0.016261,0.016768,0.011205,0.0109,0.011808,0.010967,0.011184,0.011515,0.016901,0.010883
lshp1561.mtx,1564,1564,10681,0.02147,0.013338,0.013477,0.021325,0.014225,0.013264,0.013458,0.013158,0.025458,0.013308
lshp1882.mtx,1884,1884,12904,0.024161,0.016574,0.015885,0.025947,0.017662,0.024571,0.015961,0.015924,0.025627,0.024576
lshp2233.mtx,2236,2236,15337,0.027629,0.018716,0.018631,0.029154,0.01992,0.018694,0.018745,0.018581,0.03069,0.029128
lshp2614.mtx,2616,2616,17980,0.032867,0.021818,0.021553,0.021757,0.023134,0.034049,0.021884,0.02273,0.033426,0.021791
lshp_265.mtx,268,268,1753,0.004317,0.004039,0.006268,0.004077,0.003323,0.004167,0.003148,0.002679,0.004471,0.004747
lshp3025.mtx,3028,3028,20833,0.03735,0.039248,0.024769,0.025111,0.026611,0.025071,0.025216,0.025907,0.039536,0.039188
lshp3466.mtx,3468,3468,23896,0.04207,0.028738,0.028398,0.028934,0.03065,0.046133,0.033339,0.028625,0.043988,0.045924
lshp_406.mtx,408,408,2716,0.006024,0.005878,0.004433,0.005856,0.004558,0.005819,0.004347,0.003897,0.006261,0.005096
lshp_577.mtx,580,580,3889,0.008117,0.005403,0.005807,0.008081,0.006004,0.007995,0.005655,0.005256,0.00887,0.007588
lshp_778.mtx,780,780,5272,0.010487,0.010531,0.007417,0.010634,0.00775,0.006985,0.00728,0.006897,0.01097,0.007006
lund_a.mtx,148,148,2449,0.005707,0.002597,0.003362,0.00355,0.003115,0.003516,0.003045,0.002443,0.005824,0.003513
lund_b.mtx,148,148,2441,0.00558,0.003499,0.003316,0.003484,0.003164,0.003416,0.002997,0.00263,0.005752,0.003464
lung1.mtx,1652,1652,7419,0.014865,0.010024,0.011503,0.013697,0.011126,0.009943,0.010774,0.009868,0.015374,0.013674
lung2.mtx,109460,109460,492564,1.590553,0.770884,1.165498,0.759567,0.687534,0.761779,0.664493,0.75328,1.083527,0.7609
lutz30-23-b6.mtx,1716,3004,12012,0.027026,0.024361,0.014621,0.022757,0.015729,0.014591,0.016227,0.014421,0.024874,0.014606
luxembourg_osm.mtx,114600,114600,239332,0.599442,0.528861,0.648249,0.527113,0.572707,0.586156,0.57123,0.526536,0.734179,0.545949
M10PI_n1.mtx,528,528,1317,0.003568,0.002813,0.003694,0.003676,0.00348,0.003633,0.003229,0.002665,0.003381,0.002793
M10PI_n.mtx,684,684,1633,0.004566,0.00303,0.004298,0.004103,0.003669,0.004138,0.00371,0.002892,0.006883,0.004107
m133-b3.mtx,200200,200200,800800,2.158548,0.996605,1.233259,0.960161,1.284111,0.965104,1.27078,0.974103,2.360155,0.975018
m14b.mtx,214768,214768,3358036,10.466694,5.442299,5.010849,5.355973,5.481929,5.56461,6.15463,4.977493,9.440215,5.362708
M20PI_n1.mtx,1028,1028,2547,0.005126,0.006071,0.005672,0.006051,0.005041,0.004369,0.005042,0.004276,0.005068,0.00439
M20PI_n.mtx,1184,1184,2881,0.005634,0.006563,0.006323,0.006526,0.005411,0.006529,0.00599,0.004543,0.005501,0.004684
m3plates.mtx,11108,11108,6639,0.033582,0.019846,0.032461,0.029126,0.027096,0.019832,0.028364,0.019608,0.030405,0.019739
M40PI_n1.mtx,2028,2028,5007,0.008497,0.010913,0.009577,0.007564,0.00832,0.007592,0.008365,0.007528,0.008396,0.011014
M40PI_n.mtx,2184,2184,5341,0.008991,0.011471,0.018192,0.00789,0.008757,0.007804,0.008803,0.007719,0.008894,0.007868
M6.mtx,3501776,3501776,21003872,256.944768,190.391212,245.196865,190.205902,144.259665,177.937159,196.012406,216.023503,218.726484,136.746835
M80PI_n1.mtx,4028,4028,9927,0.015265,0.015434,0.017292,0.020648,0.016027,0.020649,0.015135,0.013812,0.014967,0.020654
M80PI_n.mtx,4184,4184,10261,0.015768,0.0142,0.019016,0.014228,0.016199,0.014219,0.015609,0.014368,0.020517,0.014291
ma2010.mtx,157508,157508,776610,3.539189,2.32665,2.700284,2.434441,2.718051,2.321801,3.067704,2.946855,3.612296,2.471489
mac_econ_fwd500.mtx,206500,206500,1273389,2.905487,1.633118,1.547647,1.908187,1.613796,1.587719,2.558419,2.7091,3.489487,1.679755
mahindas.mtx,1260,1260,7682,0.018488,0.009088,0.010042,0.012407,0.009475,0.009098,0.011037,0.008975,0.017029,0.012529
majorbasis.mtx,160000,160000,1750416,2.919089,2.232928,1.730337,1.845881,1.743087,1.805676,2.74071,2.554472,3.050669,1.816644
man_5976.mtx,5976,5976,225046,0.402033,0.149363,0.165712,0.151447,0.150223,0.15157,0.146202,0.151416,0.40623,0.151185
Maragal_1.mtx,32,16,234,0.001565,0.000838,0.001406,0.000957,0.001461,0.00116,0.001312,0.000684,0.001587,0.00101
Maragal_2.mtx,556,352,4357,0.0095,0.005309,0.007364,0.005379,0.005779,0.005313,0.005404,0.005194,0.009697,0.005328
Maragal_3.mtx,1692,860,18391,0.046497,0.019327,0.021561,0.024621,0.019755,0.019273,0.018394,0.019191,0.041929,0.019689
Maragal_4.mtx,1964,1036,26719,0.052012,0.025076,0.026927,0.033247,0.024707,0.025493,0.023949,0.025112,0.051869,0.032868
Maragal_5.mtx,4656,3320,93091,0.175295,0.076677,0.084486,0.075385,0.07434,0.097264,0.076272,0.081888,0.177957,0.090184
Maragal_6.mtx,21256,10152,537694,0.988442,0.410215,0.445665,0.403549,0.39233,0.43819,0.433839,0.685819,1.007932,0.40131
Maragal_7.mtx,46848,26564,1200537,2.184084,1.027142,1.016798,1.000427,0.953026,1.056061,1.92524,1.714859,2.192499,0.988369
Maragal_8.mtx,33212,75080,1308415,2.400607,1.233514,1.340386,1.240587,1.109559,1.552996,1.960604,2.125386,2.413705,1.22761
mario001.mtx,38436,38436,206156,0.354125,0.229207,0.266611,0.349079,0.262568,0.23504,0.264975,0.459854,0.371323,0.238186
mario002.mtx,389876,389876,2101242,4.303116,3.450236,3.418305,3.504963,4.550577,3.340617,8.47156,8.602938,4.503289,3.334189
mark3jac020.mtx,9132,9132,56175,0.112201,0.064771,0.066606,0.065177,0.065251,0.096691,0.062851,0.066603,0.13871,0.065715
mark3jac020sc.mtx,9132,9132,56175,0.107508,0.066343,0.067096,0.0655,0.065817,0.066097,0.063743,0.065688,0.12635,0.067121
mark3jac040.mtx,18292,18292,113435,0.21928,0.193608,0.135765,0.193741,0.131883,0.135039,0.127164,0.131644,0.234938,0.135184
mark3jac040sc.mtx,18292,18292,113435,0.216724,0.194022,0.132988,0.193878,0.13092,0.193411,0.128673,0.13265,0.245907,0.155423
mark3jac060.mtx,27452,27452,170695,0.328881,0.196868,0.201729,0.198326,0.203962,0.273875,0.190423,0.198416,0.375243,0.262889
mark3jac060sc.mtx,27452,27452,170695,0.35714,0.197982,0.203792,0.198009,0.197128,0.246297,0.190351,0.198014,0.342294,0.207745
mark3jac080.mtx,36612,36612,227955,0.438316,0.269984,0.265011,0.263142,0.263768,0.279103,0.254557,0.267795,0.452635,0.282161
mark3jac080sc.mtx,36612,36612,227955,0.456446,0.261797,0.265455,0.262122,0.268396,0.267641,0.260955,0.26748,0.50641,0.262946
mark3jac100.mtx,45772,45772,285215,0.542388,0.331789,0.470067,0.330443,0.341113,0.336638,0.322658,0.329348,0.569409,0.32923
mark3jac100sc.mtx,45772,45772,285215,0.551313,0.331946,0.339386,0.330256,0.328692,0.333995,0.316812,0.385332,0.566673,0.328926
mark3jac120.mtx,54932,54932,342475,0.671932,0.393758,0.407106,0.392692,0.393506,0.3922,0.38266,0.874335,0.680643,0.394495
mark3jac120sc.mtx,54932,54932,342475,0.66862,0.394037,0.397988,0.393354,0.400582,0.402805,0.549874,0.424704,0.717735,0.393899
mark3jac140.mtx,64092,64092,399735,0.768365,0.460279,0.46264,0.461641,0.463655,0.464451,0.708178,0.897802,0.794303,0.462284
mark3jac140sc.mtx,64092,64092,399735,1.217941,0.460181,0.465127,0.463114,0.463209,0.465555,0.794021,0.499534,0.823941,0.460227
matrix_9.mtx,103432,103432,2121550,3.915569,2.084144,1.773768,2.242123,1.673613,1.79467,3.257015,3.069379,4.214686,2.281045
matrix-new_3.mtx,125332,125332,2678750,4.962196,2.326545,2.340408,2.271288,2.174821,2.325435,3.477834,3.799207,5.322134,3.453624
mbeacxc.mtx,496,496,49920,0.09257,0.033711,0.038286,0.041069,0.129618,0.038934,0.032269,0.033337,0.097307,0.041733
mbeaflw.mtx,496,496,49920,0.092873,0.041118,0.037494,0.041484,0.033482,0.040747,0.032361,0.032332,0.09309,0.03225
mbeause.mtx,496,496,41063,0.076855,0.027388,0.031276,0.028213,0.02764,0.035425,0.027907,0.027125,0.080471,0.030525
mc2depi.mtx,525828,525828,2100225,5.293197,2.818445,3.126839,2.486834,3.589226,2.457709,3.908595,3.472241,5.674017,2.635481
mcca.mtx,180,180,2659,0.006344,0.004348,0.003625,0.00382,0.003389,0.011122,0.003248,0.002717,0.010232,0.005298
mcfe.mtx,768,768,24382,0.049107,0.025054,0.021802,0.019587,0.020868,0.07052,0.023351,0.023071,0.048195,0.024992
md2010.mtx,145248,145248,700378,3.327848,2.170471,2.612642,2.105943,2.66679,2.08989,2.853392,2.734922,3.327714,2.133793
me2010.mtx,69520,69520,335476,1.555118,1.004854,1.20442,1.009353,1.209986,0.984763,1.457178,1.32631,1.55196,0.994621
meg1.mtx,2904,2904,58142,0.104514,0.041546,0.047148,0.041599,0.04251,0.042503,0.04295,0.04275,0.105358,0.174879
meg4.mtx,5860,5860,46842,0.096087,0.052583,0.051758,0.07666,0.052996,0.052741,0.051276,0.052595,0.094512,0.053573
memchip.mtx,2707524,2707524,14810202,35.399134,20.921636,22.111656,21.655788,21.068998,21.846711,22.429385,19.601853,35.943975,25.636977
memplus.mtx,17760,17760,126150,0.262323,0.15751,0.153914,0.150656,0.144245,0.150238,0.139153,0.149966,0.297772,0.18371
mesh1e1.mtx,48,48,306,0.001693,0.000908,0.001515,0.001159,0.001524,0.000912,0.001378,0.000783,0.001807,0.001171
mesh1em1.mtx,48,48,306,0.001664,0.000921,0.001569,0.000881,0.0015,0.001177,0.001469,0.000773,0.001666,0.001162
mesh1em6.mtx,48,48,306,0.001748,0.001181,0.001499,0.000927,0.001495,0.000935,0.001432,0.000791,0.001672,0.001027
mesh2e1.mtx,308,308,2018,0.006569,0.003187,0.003524,0.003207,0.003626,0.004485,0.003378,0.003002,0.005206,0.003311
mesh2em5.mtx,308,308,2018,0.005038,0.003315,0.003595,0.00327,0.003592,0.003209,0.003416,0.003006,0.005192,0.003209
mesh3e1.mtx,292,292,1889,0.004493,0.004276,0.003377,0.002952,0.00359,0.004273,0.003306,0.002731,0.006556,0.004303
mesh3em5.mtx,292,292,1889,0.004477,0.004263,0.003359,0.006295,0.003439,0.004278,0.003283,0.004767,0.004773,0.002944
mesh_deform.mtx,234024,9396,853829,2.027417,1.054437,1.253765,1.03349,1.239736,0.998301,1.207099,1.106718,2.351167,0.978093
mhd1280a.mtx,1280,1280,47906,0.088779,0.032502,0.039373,0.031858,0.033427,0.045044,0.033281,0.031744,0.091821,0.031743
mhd1280b.mtx,1280,1280,22778,0.042702,0.026727,0.019749,0.018586,0.018777,0.026619,0.019384,0.01955,0.045991,0.027845
mhd3200a.mtx,3200,3200,68026,0.119193,0.051363,0.060818,0.050737,0.052496,0.050769,0.051134,0.050066,0.122991,0.075649
mhd3200b.mtx,3200,3200,18316,0.034053,0.032903,0.023024,0.025859,0.024328,0.032269,0.022434,0.025344,0.037445,0.025156
mhd4800a.mtx,4800,4800,102252,0.185761,0.113036,0.084344,0.113157,0.07896,0.074943,0.076841,0.075379,0.193121,0.113432
mhd4800b.mtx,4800,4800,27520,0.051594,0.051656,0.032849,0.034087,0.0352,0.050757,0.033205,0.038416,0.05239,0.049517
mhda416.mtx,416,416,8562,0.015903,0.006843,0.007972,0.006839,0.007651,0.009993,0.007357,0.006727,0.016163,0.010023
mhdb416.mtx,416,416,2312,0.00539,0.005001,0.003923,0.003608,0.004025,0.003429,0.003825,0.004136,0.005502,0.003581
mi2010.mtx,329888,329888,1578090,7.110215,5.374031,5.458714,5.425704,5.441811,5.579104,6.927126,5.888083,7.418258,5.268281
mimo28x28_system.mtx,13252,13252,48737,0.114856,0.087293,0.107847,0.090803,0.084838,0.090651,0.081394,0.088154,0.120056,0.088227
mimo46x46_system.mtx,13252,13252,48735,0.114843,0.088701,0.090199,0.087803,0.084869,0.08682,0.111967,0.105535,0.117984,0.087751
mimo8x8_system.mtx,13312,13312,48872,0.114368,0.088364,0.090405,0.088078,0.087584,0.090939,0.132335,0.126228,0.118582,0.091625
minnesota.mtx,2644,2644,6606,0.018881,0.018929,0.01921,0.018817,0.016583,0.018586,0.016472,0.01613,0.018704,0.015981
minsurfo.mtx,40808,40808,203622,0.424788,0.292567,0.269191,0.215899,0.283113,0.215883,0.387137,0.240171,0.494398,0.257002
mip1.mtx,66464,66464,10352819,18.144855,10.531352,7.0919,8.109236,6.782035,7.869494,8.809989,7.635122,18.271041,8.641765
MISKnowledgeMap.mtx,2428,2428,57022,0.123898,0.061569,0.063814,0.065223,0.061067,0.071011,0.071836,0.061495,0.124759,0.061605
mixtank_new.mtx,29960,29960,1995041,3.622172,1.492144,1.992431,2.198663,1.34448,1.539657,2.918842,1.793404,3.621583,1.711374
mk10-b1.mtx,632,48,1260,0.004031,0.003314,0.003522,0.003311,0.003012,0.002549,0.002995,0.002265,0.003142,0.003294
mk10-b2.mtx,3152,632,9450,0.012675,0.012072,0.014778,0.012071,0.013273,0.012054,0.01254,0.012016,0.012375,0.018143
mk10-b3.mtx,4728,3152,18900,0.047059,0.03213,0.027864,0.021354,0.028778,0.020381,0.027347,0.020889,0.051683,0.02149
mk10-b4.mtx,948,4728,4725,0.011772,0.008189,0.007205,0.005448,0.007576,0.008235,0.007162,0.005337,0.01651,0.008257
mk11-b1.mtx,992,56,1980,0.004306,0.004831,0.004873,0.004846,0.004156,0.004858,0.004204,0.004425,0.00478,0.003388
mk11-b2.mtx,6932,992,20790,0.026305,0.039936,0.032194,0.025676,0.02943,0.025698,0.026457,0.026223,0.025902,0.04036
mk11-b3.mtx,17328,6932,69300,0.171518,0.074862,0.101137,0.075125,0.103581,0.074382,0.098315,0.074194,0.184611,0.11651
mk11-b4b.mtx,9452,17328,47250,0.103336,0.076759,0.063534,0.05075,0.066403,0.076,0.061778,0.051,0.109158,0.072682
mk11-b4.mtx,10396,17328,51975,0.11562,0.084035,0.068729,0.084636,0.072978,0.084133,0.085542,0.055984,0.205676,0.084764
mk12-b1.mtx,1488,68,2970,0.005957,0.004847,0.006618,0.004846,0.006477,0.006927,0.005701,0.004666,0.005676,0.004858
mk12-b2.mtx,13860,1488,41580,0.052144,0.077575,0.06261,0.078459,0.050756,0.051759,0.051668,0.051237,0.051125,0.078549
mk12-b3.mtx,51976,13860,207900,0.517278,0.221459,0.309425,0.343379,0.309597,0.780827,0.29807,0.22556,0.55219,0.348797
mk12-b4.mtx,62372,51976,311850,0.73232,0.328458,0.448974,0.381701,0.43093,1.667912,0.438303,0.416633,0.724275,0.330303
mk12-b5.mtx,10396,62372,62370,0.131501,0.104892,0.078989,0.104897,0.085289,0.069615,0.081452,0.069125,0.139198,0.07055
mk13-b5.mtx,135136,270272,810810,1.755304,0.912185,1.069287,0.913214,1.13748,0.891574,1.229139,0.913268,1.97671,0.936574
mk9-b1.mtx,380,36,756,0.002289,0.001804,0.002525,0.001819,0.002329,0.002265,0.002205,0.001546,0.002223,0.001778
